condition_type,day_type,condition_value,end_station_name,return_count,end_lat,end_lng,total_returns_in_group,return_share
rain,weekend,rainy,Kostner Ave & Lake St,2,41.885928,-87.73541,346451,5.77282213069092e-06
rain,weekend,rainy,Kostner Ave & Wrightwood Ave,63,41.927957,-87.735952,346451,0.000181843897116764
rain,weekend,rainy,La Villita Park,11,41.83925,-87.70202,346451,3.175052171880006e-05
rain,weekend,rainy,LaSalle Dr & Huron St,776,41.894877,-87.632326,346451,0.002239854986708077
rain,weekend,rainy,LaSalle St & Adams St,256,41.87934437346,-87.6319852213,346451,0.0007389212327284378
rain,weekend,rainy,LaSalle St & Adams St Corral,7,41.87937994371794,-87.63207985027061,346451,2.020487745741822e-05
rain,weekend,rainy,LaSalle St & Calhoun Pl,37,41.882664,-87.63253000000002,346451,0.00010679720941778203
rain,weekend,rainy,LaSalle St & Calhoun Pl Corral,10,41.88288,-87.63251,346451,2.88641106534546e-05
rain,weekend,rainy,LaSalle St & Illinois St,1577,41.890762,-87.631697,346451,0.00455187025004979
rain,weekend,rainy,LaSalle St & Jackson Blvd,265,41.878166,-87.631929,346451,0.000764898932316547
rain,weekend,rainy,LaSalle St & Jackson Blvd Corral,24,41.87816,-87.63204,346451,6.927386556829105e-05
rain,weekend,rainy,LaSalle St & Washington St,302,41.88282761288388,-87.63241016237205,346451,0.000871696141734329
rain,weekend,rainy,LaSalle St & Washington St Corral,2,41.88288,-87.63251,346451,5.77282213069092e-06
rain,weekend,rainy,LaSalle St & Washington St Corral N,5,41.88288,-87.63251,346451,1.44320553267273e-05
rain,weekend,rainy,Laflin St & 115th St,4,41.68499,-87.65991,346451,1.154564426138184e-05
rain,weekend,rainy,Laflin St & Cullerton St,232,41.85491457576575,-87.66355991363525,346451,0.0006696473671601468
rain,weekend,rainy,Lake Park Ave & 35th St,221,41.83127423549,-87.6087991946,346451,0.0006378968454413467
rain,weekend,rainy,Lake Park Ave & 47th St,179,41.809443,-87.591875,346451,0.0005166675806968374
rain,weekend,rainy,Lake Park Ave & 53rd St,554,41.79949429373001,-87.5864498959,346451,0.001599071730201385
rain,weekend,rainy,Lake Park Ave & 56th St,347,41.791661314578,-87.58748949571235,346451,0.0010015846396748747
rain,weekend,rainy,Lakefront Trail & Bryn Mawr Ave,1191,41.98404411519213,-87.65228122472763,346451,0.003437715578826443
rain,weekend,rainy,Lakefront Trail & Wilson Ave,810,41.9668559,-87.6430926,346451,0.002337992962929823
rain,weekend,rainy,Lakeview Ave & Fullerton Pkwy,1508,41.925858,-87.638973,346451,0.004352707886540953
rain,weekend,rainy,Lamon Ave & 47th St,9,41.80781,-87.74569,346451,2.5977699588109142e-05
rain,weekend,rainy,Lamon Ave & Armitage Ave,7,41.91676,-87.749458,346451,2.020487745741822e-05
rain,weekend,rainy,Lamon Ave & Belmont Ave,8,41.9390108,-87.7492834,346451,2.309128852276368e-05
rain,weekend,rainy,Lamon Ave & Chicago Ave,8,41.8950179,-87.7484986,346451,2.309128852276368e-05
rain,weekend,rainy,Laramie Ave & Addison St,21,41.9456842,-87.75693440000002,346451,6.0614632372254665e-05
rain,weekend,rainy,Laramie Ave & Bloomingdale Ave,10,41.91432,-87.75572,346451,2.88641106534546e-05
rain,weekend,rainy,Laramie Ave & Gladys Ave,4,41.875806,-87.75528499999999,346451,1.154564426138184e-05
rain,weekend,rainy,Laramie Ave & Irving Park Rd,47,41.9533354,-87.75838439999998,346451,0.00013566132007123663
rain,weekend,rainy,Laramie Ave & Kinzie St,9,41.887832,-87.75552699999999,346451,2.5977699588109142e-05
rain,weekend,rainy,Laramie Ave & Madison St,4,41.880207,-87.755337,346451,1.154564426138184e-05
rain,weekend,rainy,Larrabee St & Armitage Ave,736,41.918084,-87.643749,346451,0.002124398544094259
rain,weekend,rainy,Larrabee St & Chicago Ave,18,41.89677,-87.6386,346451,5.1955399176218284e-05
rain,weekend,rainy,Larrabee St & Clybourn Ave,69,41.9066,-87.64322,346451,0.00019916236350883673
rain,weekend,rainy,Larrabee St & Division St,696,41.9034860737611,-87.64335349093417,346451,0.00200894210148044
rain,weekend,rainy,Larrabee St & Kingsbury St,776,41.897764,-87.642884,346451,0.002239854986708077
rain,weekend,rainy,Larrabee St & Kingsbury St 1,18,41.89777797048414,-87.64288463116276,346451,5.1955399176218284e-05
rain,weekend,rainy,Larrabee St & Kingsbury St 2,4,41.89758,-87.6429,346451,1.154564426138184e-05
rain,weekend,rainy,Larrabee St & Menomonee St,397,41.91468,-87.64332,346451,0.0011459051929421477
rain,weekend,rainy,Larrabee St & North Ave,377,41.91021,-87.6435,346451,0.0010881769716352384
rain,weekend,rainy,Larrabee St & Oak St,482,41.90026748327433,-87.64269324050811,346451,0.0013912501334965117
rain,weekend,rainy,Larrabee St & Webster Ave,1550,41.921822,-87.64414,346451,0.004473937151285463
rain,weekend,rainy,Latrobe Ave & Chicago Ave,6,41.894745,-87.756895,346451,1.731846639207276e-05
rain,weekend,rainy,Lavergne Ave & 44th St,3,41.81311000000001,-87.74868999999998,346451,8.65923319603638e-06
rain,weekend,rainy,Lavergne Ave & 46th St,3,41.80934,-87.7478312,346451,8.65923319603638e-06
rain,weekend,rainy,Lavergne Ave & Diversey Ave,16,41.93128,-87.75141,346451,4.618257704552736e-05
rain,weekend,rainy,Lavergne Ave & Division St,6,41.9021077,-87.7508698,346451,1.731846639207276e-05
rain,weekend,rainy,Lavergne Ave & Fullerton Ave,19,41.924034,-87.751191,346451,5.484181024156374e-05
rain,weekend,rainy,Lavergne Ave & Lawrence Ave,27,41.96775000000001,-87.75259000000001,346451,7.793309876432742e-05
rain,weekend,rainy,Lawler Ave & 50th St,10,41.80217,-87.74893999999999,346451,2.88641106534546e-05
rain,weekend,rainy,Lawler Ave & North Ave,9,41.90917540000001,-87.7522545,346451,2.5977699588109142e-05
rain,weekend,rainy,Lawndale Ave & 111th St,5,41.69131919221066,-87.71288573741913,346451,1.44320553267273e-05
rain,weekend,rainy,Lawndale Ave & 16th St,6,41.8591606,-87.7176965,346451,1.731846639207276e-05
rain,weekend,rainy,Lawndale Ave & 30th St,17,41.8389124,-87.7168955,346451,4.906898811087282e-05
rain,weekend,rainy,Lawndale Ave & 59th St,9,41.78638,-87.71570000000001,346451,2.5977699588109142e-05
rain,weekend,rainy,Le Mai Ave & Devon Ave,4,41.99722,-87.75687,346451,1.154564426138184e-05
rain,weekend,rainy,Leamington Ave & Hirsch St,8,41.9058405,-87.7548602,346451,2.309128852276368e-05
rain,weekend,rainy,Leavitt St & Addison St,244,41.946655,-87.683359,346451,0.0007042842999442923
rain,weekend,rainy,Leavitt St & Archer Ave,56,41.82879201994,-87.6806044594,346451,0.00016163901965934575
rain,weekend,rainy,Leavitt St & Armitage Ave,481,41.917805,-87.68243699999998,346451,0.0013883637224311664
rain,weekend,rainy,Leavitt St & Augusta Blvd,63,41.89962,-87.68194,346451,0.000181843897116764
rain,weekend,rainy,Leavitt St & Belmont Ave,389,41.939354,-87.683282,346451,0.001122813904419384
rain,weekend,rainy,Leavitt St & Chicago Ave,420,41.895501,-87.682017,346451,0.0012122926474450932
rain,weekend,rainy,Leavitt St & Division St,237,41.90299699999999,-87.683825,346451,0.000684079422486874
rain,weekend,rainy,Leavitt St & Hirsch St,51,41.90689,-87.68233,346451,0.00014720696433261846
rain,weekend,rainy,Leavitt St & Lawrence Ave,317,41.968885,-87.684001,346451,0.0009149923077145109
rain,weekend,rainy,Leavitt St & North Ave,441,41.91026962479713,-87.68234483279865,346451,0.0012729072798173479
rain,weekend,rainy,Leavitt St/North Ave,150,41.910077,-87.68230600000001,346451,0.000432961659801819
rain,weekend,rainy,Leclaire Ave & Belmont Ave,19,41.939041,-87.754197,346451,5.484181024156374e-05
rain,weekend,rainy,Lexington St & California Ave,20,41.8719938,-87.6958108,346451,5.77282213069092e-05
rain,weekend,rainy,Lincoln Ave & Addison St,376,41.946176,-87.673308,346451,0.001085290560569893
rain,weekend,rainy,Lincoln Ave & Balmoral Ave,49,41.979461,-87.693013,346451,0.00014143414220192755
rain,weekend,rainy,Lincoln Ave & Belle Plaine Ave,435,41.95600355078549,-87.68016144633293,346451,0.0012555888134252752
rain,weekend,rainy,Lincoln Ave & Byron St,405,41.952372,-87.677296,346451,0.0011689964814649114
rain,weekend,rainy,Lincoln Ave & Dickens Ave,159,41.92012,-87.6416,346451,0.00045893935938992814
rain,weekend,rainy,Lincoln Ave & Diversey Pkwy,967,41.93222500062526,-87.65861701501092,346451,0.00279115950018906
rain,weekend,rainy,Lincoln Ave & Fullerton Ave,1494,41.924161029067626,-87.64638036489487,346451,0.004312298131626117
rain,weekend,rainy,Lincoln Ave & Melrose St,733,41.9406,-87.669435,346451,0.0021157393108982223
rain,weekend,rainy,Lincoln Ave & Montana St,156,41.926570000000005,-87.65059999999998,346451,0.00045028012619389177
rain,weekend,rainy,Lincoln Ave & Peterson Ave,72,41.990267,-87.70857,346451,0.00020782159670487314
rain,weekend,rainy,Lincoln Ave & Roscoe St*,605,41.9433502470174,-87.67066776752472,346451,0.0017462786945340034
rain,weekend,rainy,Lincoln Ave & Sunnyside Ave,492,41.963004,-87.684781,346451,0.0014201142441499664
rain,weekend,rainy,Lincoln Ave & Waveland Ave,378,41.948797,-87.675278,346451,0.0010910633827005839
rain,weekend,rainy,Lincoln Ave & Winona St,180,41.97491129677,-87.6925025594,346451,0.0005195539917621829
rain,weekend,rainy,Lincoln Park Conservatory,1365,41.92393131136619,-87.63582453131676,346451,0.003939951104196553
rain,weekend,rainy,Lincolnwood Dr & Central St,44,42.064854,-87.715297,346451,0.00012700208687520023
rain,weekend,rainy,Linder Ave & Montrose Ave,21,41.96081,-87.76488,346451,6.0614632372254665e-05
rain,weekend,rainy,Lock St & 31st St,28,41.83796199975824,-87.65904880162913,346451,8.081950982967288e-05
rain,weekend,rainy,Lockwood Ave & Grand Ave,15,41.9175941,-87.7584143,346451,4.32961659801819e-05
rain,weekend,rainy,Lockwood Ave & Wrightwood Ave,50,41.927766,-87.758544,346451,0.000144320553267273
rain,weekend,rainy,Logan Blvd & Elston Ave,408,41.929465,-87.684158,346451,0.0011776557146609477
rain,weekend,rainy,Long & Irving Park,19,41.953038,-87.7621632,346451,5.484181024156374e-05
rain,weekend,rainy,Long Ave & Belden Ave,1,41.9227049,-87.760954,346451,2.88641106534546e-06
rain,weekend,rainy,Long Ave & Belmont Ave,18,41.93833,-87.76166,346451,5.1955399176218284e-05
rain,weekend,rainy,Long Ave & Diversey Ave,23,41.93104,-87.76124,346451,6.638745450294559e-05
rain,weekend,rainy,Long Ave & North Ave,17,41.9092147,-87.7609189,346451,4.906898811087282e-05
rain,weekend,rainy,Loomis Blvd & 84th St,5,41.74148652861805,-87.65841007232666,346451,1.44320553267273e-05
rain,weekend,rainy,Loomis St & 89th St,5,41.73237975329554,-87.65806943178177,346451,1.44320553267273e-05
rain,weekend,rainy,Loomis St & 95th St,4,41.72148,-87.65774,346451,1.154564426138184e-05
rain,weekend,rainy,Loomis St & Archer Ave,84,41.84163253965,-87.6574349533,346451,0.00024245852948901866
rain,weekend,rainy,Loomis St & Jackson Blvd,341,41.877945,-87.662007,346451,0.0009842661732828019
rain,weekend,rainy,Loomis St & Lexington St,876,41.87222873224032,-87.66136385500431,346451,0.002528496093242623
rain,weekend,rainy,Lowell Ave & Armitage Ave,29,41.9170767,-87.7353543,346451,8.370592089501835e-05
rain,weekend,rainy,Lynch Ave & Elston Ave,10,41.98096,-87.76149,346451,2.88641106534546e-05
rain,weekend,rainy,MLK Jr Dr & 29th St,441,41.842052,-87.617,346451,0.0012729072798173479
rain,weekend,rainy,MLK Jr Dr & 47th St,43,41.809851,-87.616279,346451,0.00012411567580985477
rain,weekend,rainy,MLK Jr Dr & 56th St,21,41.79342945658,-87.6158532619,346451,6.0614632372254665e-05
rain,weekend,rainy,MLK Jr Dr & 63rd St,13,41.78008063659,-87.6159428567,346451,3.752334384949098e-05
rain,weekend,rainy,MLK Jr Dr & 83rd St,9,41.743116,-87.6148,346451,2.5977699588109142e-05
rain,weekend,rainy,MLK Jr Dr & Pershing Rd,105,41.8246,-87.61678,346451,0.0003030731618612733
rain,weekend,rainy,Major Ave & Addison St,9,41.945975255652165,-87.77106542956521,346451,2.5977699588109142e-05
rain,weekend,rainy,Major Ave & Bloomingdale Ave,5,41.9125923,-87.7686995,346451,1.44320553267273e-05
rain,weekend,rainy,Major Taylor Trail & 111th St,2,41.69211,-87.6489,346451,5.77282213069092e-06
rain,weekend,rainy,Major Taylor Trail & 115th St,6,41.68493159519296,-87.6452887058258,346451,1.731846639207276e-05
rain,weekend,rainy,Malcolm X College,102,41.877618,-87.673895,346451,0.00029441392866523693
rain,weekend,rainy,Malden St & Wilson Ave,38,41.96526,-87.66275,346451,0.00010968362048312748
rain,weekend,rainy,Mango Ave & Diversey Ave,4,41.9309625,-87.7698856,346451,1.154564426138184e-05
rain,weekend,rainy,Mango Ave & North Ave,9,41.90958,-87.7691175,346451,2.5977699588109142e-05
rain,weekend,rainy,Manor Ave & Leland Ave,105,41.965875,-87.700825,346451,0.0003030731618612733
rain,weekend,rainy,Maplewood Ave & 59th St,5,41.7863375,-87.6874351,346451,1.44320553267273e-05
rain,weekend,rainy,Maplewood Ave & Peterson Ave,59,41.99023602866999,-87.6933696402,346451,0.00017029825285538216
rain,weekend,rainy,Marine Dr & Ainslie St,676,41.9716,-87.650154,346451,0.001951213880173531
rain,weekend,rainy,Marmora Ave & Belmont Ave,3,41.9382897,-87.7737692,346451,8.65923319603638e-06
rain,weekend,rainy,Marmora Ave & Irving Park Rd,16,41.9531072,-87.7747326,346451,4.618257704552736e-05
rain,weekend,rainy,Marquette Ave & 89th St,5,41.73366879071471,-87.55834221839905,346451,1.44320553267273e-05
rain,weekend,rainy,Marshfield Ave & 44th St,29,41.81388181322957,-87.6664333618677,346451,8.370592089501835e-05
rain,weekend,rainy,Marshfield Ave & 59th St,1,41.78683300000001,-87.666215,346451,2.88641106534546e-06
rain,weekend,rainy,Marshfield Ave & Diversey Pkwy,17,41.93204,-87.6697,346451,4.906898811087282e-05
rain,weekend,rainy,Marshfield Ave & Wabansia Ave,5,41.91218,-87.66888,346451,1.44320553267273e-05
rain,weekend,rainy,Martin Luther King Dr & 111th St,1,41.69263895647179,-87.61367386484747,346451,2.88641106534546e-06
rain,weekend,rainy,Martin Luther King Dr & 87th St,1,41.73677,-87.61438999999999,346451,2.88641106534546e-06
rain,weekend,rainy,Mason Ave & Belmont Ave,4,41.938368200000006,-87.77250290000002,346451,1.154564426138184e-05
rain,weekend,rainy,Mason Ave & Grand Ave,5,41.9204347,-87.7743901,346451,1.44320553267273e-05
rain,weekend,rainy,Mason Ave & Montrose Ave,17,41.96056,-87.77588,346451,4.906898811087282e-05
rain,weekend,rainy,May St & 69th St,2,41.768938,-87.652934,346451,5.77282213069092e-06
rain,weekend,rainy,May St & Cullerton St,180,41.855136,-87.654127,346451,0.0005195539917621829
rain,weekend,rainy,May St & Hubbard St,17,41.89008,-87.65597,346451,4.906898811087282e-05
rain,weekend,rainy,May St & Taylor St,636,41.86941940540373,-87.65523116767652,346451,0.0018357574375597126
rain,weekend,rainy,Mayfield Ave & Roosevelt Rd,9,41.86569,-87.77176,346451,2.5977699588109142e-05
rain,weekend,rainy,McClurg Ct & Erie St,807,41.89450300000001,-87.617854,346451,0.0023293337297337863
rain,weekend,rainy,McClurg Ct & Ohio St,1947,41.892592119709725,-87.61728912591934,346451,0.005619842344227611
rain,weekend,rainy,McCormick Blvd & Devon Ave,106,41.997197299082565,-87.71105704770642,346451,0.00030595957292661876
rain,weekend,rainy,McCormick Place,579,41.8513751729,-87.6188346489,346451,0.0016712320068350214
rain,weekend,rainy,Meade Ave & Addison St,4,41.94595,-87.77888,346451,1.154564426138184e-05
rain,weekend,rainy,Meade Ave & Diversey Ave,5,41.93086,-87.77845,346451,1.44320553267273e-05
rain,weekend,rainy,Meade Ave & Fullerton Ave,24,41.924751,-87.778272,346451,6.927386556829105e-05
rain,weekend,rainy,Melvina Ave & Giddings Ave,25,41.96648,-87.78202000000002,346451,7.21602766336365e-05
rain,weekend,rainy,Menard Ave & Lawrence Ave,31,41.96788,-87.77274,346451,8.947874302570926e-05
rain,weekend,rainy,Menard Ave & Milwaukee Ave,14,41.98139,-87.77331,346451,4.040975491483644e-05
rain,weekend,rainy,Menard Ave & North Ave,6,41.9097167,-87.7702037,346451,1.731846639207276e-05
rain,weekend,rainy,Merrimac Park,26,41.95261,-87.78535,346451,7.504668769898196e-05
rain,weekend,rainy,Michigan Ave & 105th St,10,41.70346,-87.62037,346451,2.88641106534546e-05
rain,weekend,rainy,Michigan Ave & 108th St,2,41.69815,-87.62111000000002,346451,5.77282213069092e-06
rain,weekend,rainy,Michigan Ave & 11th St,34,41.86959,-87.623961,346451,9.813797622174564e-05
rain,weekend,rainy,Michigan Ave & 14th St,874,41.864059,-87.623727,346451,0.002522723271111932
rain,weekend,rainy,Michigan Ave & 18th St,714,41.857926,-87.62433600000001,346451,0.0020608975006566584
rain,weekend,rainy,Michigan Ave & 71st St,5,41.765286,-87.621748,346451,1.44320553267273e-05
rain,weekend,rainy,Michigan Ave & 8th St,1969,41.87277296771354,-87.62398098838872,346451,0.005683343387665211
rain,weekend,rainy,Michigan Ave & Ida B Wells Dr,669,41.876203,-87.624464,346451,0.0019310090027161127
rain,weekend,rainy,Michigan Ave & Jackson Blvd,990,41.87834559823754,-87.62415080552178,346451,0.0028575469546920054
rain,weekend,rainy,Michigan Ave & Lake St,1362,41.886022,-87.624398,346451,0.0039312918710005165
rain,weekend,rainy,Michigan Ave & Madison St,684,41.882134,-87.625125,346451,0.0019743051686962948
rain,weekend,rainy,Michigan Ave & Oak St,3652,41.90096039009614,-87.62377663865593,346451,0.01054117321064162
rain,weekend,rainy,Michigan Ave & Pearson St,730,41.89766,-87.62351,346451,0.0021070800777021857
rain,weekend,rainy,Michigan Ave & Washington St,1711,41.88398406449815,-87.62468397185215,346451,0.004938649332806082
rain,weekend,rainy,Midway Orange Line,37,41.78692,-87.73892,346451,0.00010679720941778203
rain,weekend,rainy,Mies van der Rohe Way & Chestnut St,1236,41.8985866514,-87.6219152258,346451,0.003567604076766989
rain,weekend,rainy,Mies van der Rohe Way & Chicago Ave,986,41.89694462637082,-87.62175768613815,346451,0.002846001310430624
rain,weekend,rainy,Millard Ave & 26th St,19,41.84453112462163,-87.71592199802399,346451,5.484181024156374e-05
rain,weekend,rainy,Millennium Park,2968,41.8810317,-87.62408432,346451,0.008566868041945326
rain,weekend,rainy,Milwaukee & Fullerton,19,41.92469,-87.7006,346451,5.484181024156374e-05
rain,weekend,rainy,Milwaukee Ave & Agatite Ave,40,41.9615,-87.75489,346451,0.0001154564426138184
rain,weekend,rainy,Milwaukee Ave & Ainslie St,108,41.96861,-87.76108,346451,0.0003117323950573097
rain,weekend,rainy,Milwaukee Ave & Armitage Ave,124,41.91771000000001,-87.68864,346451,0.00035791497210283706
rain,weekend,rainy,Milwaukee Ave & Cuyler Ave,61,41.95446799999999,-87.749594,346451,0.00017607107498607307
rain,weekend,rainy,Milwaukee Ave & Diversey Ave,4,41.93266,-87.71222,346451,1.154564426138184e-05
rain,weekend,rainy,Milwaukee Ave & Fullerton Ave,426,41.924690375095686,-87.70058124521562,346451,0.001229611113837166
rain,weekend,rainy,Milwaukee Ave & Grand Ave,918,41.891578,-87.648384,346451,0.0026497253579871325
rain,weekend,rainy,Milwaukee Ave & Highland Ave,38,41.99636,-87.78674,346451,0.00010968362048312748
rain,weekend,rainy,Milwaukee Ave & Rockwell St,346,41.92032879364165,-87.69308613427661,346451,0.0009986982286095292
rain,weekend,rainy,Milwaukee Ave & The 606,696,41.913754,-87.6826658,346451,0.00200894210148044
rain,weekend,rainy,Milwaukee Ave & Wabansia Ave,167,41.912616,-87.68139430306123,346451,0.00048203064791269186
rain,weekend,rainy,Monitor Ave & Division St,4,41.90192,-87.77178,346451,1.154564426138184e-05
rain,weekend,rainy,Monticello Ave & Chicago Ave,14,41.895733029878045,-87.71760476158536,346451,4.040975491483644e-05
rain,weekend,rainy,Monticello Ave & Irving Park Rd,159,41.95400483876,-87.7191281797,346451,0.00045893935938992814
rain,weekend,rainy,Monticello Ave & Lawrence Ave,80,41.96834806534399,-87.71898711572858,346451,0.0002309128852276368
rain,weekend,rainy,Montrose Harbor,1942,41.963982,-87.638181,346451,0.005605410288900883
rain,weekend,rainy,Morgan Ave & 14th Pl,256,41.86237799999999,-87.651062,346451,0.0007389212327284378
rain,weekend,rainy,Morgan St & 18th St,430,41.858086,-87.651073,346451,0.001241156758098548
rain,weekend,rainy,Morgan St & 31st St,291,41.8378,-87.65114,346451,0.0008399456200155289
rain,weekend,rainy,Morgan St & Hubbard St,92,41.89012,-87.65251000000002,346451,0.00026554981801178235
rain,weekend,rainy,Morgan St & Lake St*,809,41.88549170626906,-87.65228927135468,346451,0.0023351065518644773
rain,weekend,rainy,Morgan St & Pershing Rd,10,41.823613,-87.650931,346451,2.88641106534546e-05
rain,weekend,rainy,Morgan St & Polk St,436,41.871737,-87.65103,346451,0.0012584752244906205
rain,weekend,rainy,Mozart St & 55th St,12,41.79375,-87.69472,346451,3.463693278414552e-05
rain,weekend,rainy,Mozart St & 79th St,5,41.749702,-87.69391700000001,346451,1.44320553267273e-05
rain,weekend,rainy,Mozart St & Jackson Blvd,24,41.8775,-87.69740000000002,346451,6.927386556829105e-05
rain,weekend,rainy,Mulligan Ave & Archer Ave,7,41.79296,-87.78052,346451,2.020487745741822e-05
rain,weekend,rainy,N Carpenter St & W Lake St,79,41.885586,-87.6531893,346451,0.00022802647416229134
rain,weekend,rainy,N Clark St & W Elm St,8,41.90290100000001,-87.631282,346451,2.309128852276368e-05
rain,weekend,rainy,N Damen Ave & W Chicago Ave,86,41.895809,-87.678519,346451,0.00024823135161970955
rain,weekend,rainy,N Green St & W Lake St,351,41.885579,-87.648484,346451,0.0010131302839362566
rain,weekend,rainy,N Paulina St & Lincoln Ave,111,41.943838,-87.671469,346451,0.00032039162825334605
rain,weekend,rainy,N Shore Channel Trail & Argyle St,44,41.972177,-87.702749,346451,0.00012700208687520023
rain,weekend,rainy,N Southport Ave & W Newport Ave,214,41.94401888299205,-87.66397501880483,346451,0.0006176919679839284
rain,weekend,rainy,NEW HASTINGS,1,41.863605,-87.679764,346451,2.88641106534546e-06
rain,weekend,rainy,Nagle Ave & Belmont Ave,6,41.93852,-87.78735,346451,1.731846639207276e-05
rain,weekend,rainy,Narragansett Ave & McLean Ave,8,41.9159,-87.78511,346451,2.309128852276368e-05
rain,weekend,rainy,Narragansett Ave & Montrose Ave,12,41.959978,-87.786928,346451,3.463693278414552e-05
rain,weekend,rainy,Narragansett Ave & North Ave,24,41.9095,-87.78491,346451,6.927386556829105e-05
rain,weekend,rainy,Narragansett Ave & School St,3,41.940128,-87.7864806,346451,8.65923319603638e-06
rain,weekend,rainy,Narragansett Ave & Wrightwood Ave,36,41.927290000000006,-87.78523,346451,0.00010391079835243657
rain,weekend,rainy,Navy Pier,3445,41.892278,-87.612043,346451,0.00994368612011511
rain,weekend,rainy,New St & Illinois St,1847,41.89084704062381,-87.61861681938171,346451,0.005331201237693065
rain,weekend,rainy,Newcastle Ave & Irving Park Rd,3,41.95256,-87.79755,346451,8.65923319603638e-06
rain,weekend,rainy,Noble St & Milwaukee Ave,539,41.9007,-87.66260699999998,346451,0.001555775564221203
rain,weekend,rainy,Noble St & Ohio St,107,41.89242000000001,-87.66205999999998,346451,0.0003088459839919642
rain,weekend,rainy,Noble St & Potomac Ave,10,41.90383473134329,-87.66286604477612,346451,2.88641106534546e-05
rain,weekend,rainy,Nordica Ave & Medill Ave,7,41.92227,-87.80202,346451,2.020487745741822e-05
rain,weekend,rainy,Normal Ave & Archer Ave,72,41.849527,-87.640591,346451,0.00020782159670487314
rain,weekend,rainy,North Ave & New England Ave,3,41.9092204,-87.7971406,346451,8.65923319603638e-06
rain,weekend,rainy,North Boundary Park,49,42.01302999999999,-87.70891,346451,0.00014143414220192755
rain,weekend,rainy,Oak Park & Wellington,6,41.934586,-87.7959613,346451,1.731846639207276e-05
rain,weekend,rainy,Oakley Ave & Irving Park Rd,171,41.95434085219,-87.6860796243,346451,0.0004935762921740737
rain,weekend,rainy,Oakley Ave & Lyndale St,14,41.92261,-87.68513,346451,4.040975491483644e-05
rain,weekend,rainy,Oakley Ave & Touhy Ave,43,42.012342,-87.688243,346451,0.00012411567580985477
rain,weekend,rainy,Oconto Ave & Belmont Ave,4,41.93783,-87.80788,346451,1.154564426138184e-05
rain,weekend,rainy,Ogden Ave & Chicago Ave,787,41.896362458,-87.6540612729,346451,0.0022716055084268773
rain,weekend,rainy,Ogden Ave & Congress Pkwy,194,41.87501,-87.67328,346451,0.0005599637466770193
rain,weekend,rainy,Ogden Ave & Race Ave,575,41.891795,-87.658751,346451,0.0016596863625736396
rain,weekend,rainy,Ogden Ave & Roosevelt Rd,90,41.86650148316,-87.68469707,346451,0.00025977699588109143
rain,weekend,rainy,Oglesby Ave & 100th St,11,41.71339748442245,-87.56584167480469,346451,3.175052171880006e-05
rain,weekend,rainy,Oketo Ave & Addison St,6,41.94496,-87.81189,346451,1.731846639207276e-05
rain,weekend,rainy,Orange Ave & Addison St,11,41.94485,-87.82423,346451,3.175052171880006e-05
rain,weekend,rainy,Oriole Ave & Irving Park Rd,8,41.95224,-87.81697000000001,346451,2.309128852276368e-05
rain,weekend,rainy,Orleans St & Chestnut St (NEXT Apts),528,41.898203,-87.637536,346451,0.0015240250425024029
rain,weekend,rainy,Orleans St & Elm St,381,41.902924000000006,-87.637715,346451,0.0010997226158966204
rain,weekend,rainy,Orleans St & Hubbard St,555,41.890028,-87.636618,346451,0.0016019581412667304
rain,weekend,rainy,Orleans St & Merchandise Mart Plaza,923,41.888243,-87.63638999999999,346451,0.0026641574133138596
rain,weekend,rainy,Overhill Ave & Belmont Ave,8,41.93799,-87.81915,346451,2.309128852276368e-05
rain,weekend,rainy,Panama Ave & Grace St,7,41.94766,-87.82925,346451,2.020487745741822e-05
rain,weekend,rainy,Parkside Ave & Armitage Ave,3,41.916907,-87.767173,346451,8.65923319603638e-06
rain,weekend,rainy,Parnell Ave & 31st St,21,41.837911,-87.640279,346451,6.0614632372254665e-05
rain,weekend,rainy,Paulina Ave & 87th St,2,41.735629,-87.66552,346451,5.77282213069092e-06
rain,weekend,rainy,Paulina Ave & North Ave,557,41.90985465216731,-87.66993016004562,346451,0.0016077309633974212
rain,weekend,rainy,Paulina St & 18th St,375,41.857901,-87.668745,346451,0.0010824041495045475
rain,weekend,rainy,Paulina St & Adams St,13,41.87862,-87.66913,346451,3.752334384949098e-05
rain,weekend,rainy,Paulina St & Cortland St,31,41.91626,-87.67019,346451,8.947874302570926e-05
rain,weekend,rainy,Paulina St & Division St,49,41.9035529,-87.67042920000002,346451,0.00014143414220192755
rain,weekend,rainy,Paulina St & Flournoy St,268,41.87306108789792,-87.66913488507271,346451,0.0007735581655125833
rain,weekend,rainy,Paulina St & Howard St,146,42.019159,-87.673573,346451,0.0004214160155404372
rain,weekend,rainy,Paulina St & Montrose Ave,409,41.961507,-87.67138699999998,346451,0.0011805421257262932
rain,weekend,rainy,Peoria St & Jackson Blvd,807,41.87764159627531,-87.64961779117584,346451,0.0023293337297337863
rain,weekend,rainy,Peoria St & Kinzie St,151,41.88896,-87.64973,346451,0.0004358480708671645
rain,weekend,rainy,Perry Ave & 69th St,14,41.76929308995,-87.62819592909999,346451,4.040975491483644e-05
rain,weekend,rainy,Pershing Rd & Sacramento Ave,10,41.8223772681012,-87.69975413003766,346451,2.88641106534546e-05
rain,weekend,rainy,Peterson/Ridge Metra,175,41.9918,-87.67488999999999,346451,0.0005051219364354555
