end_station_name,return_count_cold,return_count_mild,return_share_cold,return_share_mild,total_return_count,cold_minus_mild_share,cold_mild_share_ratio,end_lat,end_lng
Ashland Ave & Grace St,422.0,4705.0,0.0011507793666895732,0.0011933140932042982,5127.0,-4.2534726514725004e-05,0.9643558296069896,41.950771514725965,-87.66872750341331
Cherry Ave & Blackhawk St,141.0,1687.0,0.0003845021106711607,0.00042786841131469734,1828.0,-4.336630064353663e-05,0.8986459431388499,41.907221,-87.655618
Troy St & Grace St,56.0,775.0,0.0001527100581389007,0.00019656076986893328,831.0,-4.3850711730032585e-05,0.7769112897219429,41.950244,-87.706489
Ridge Blvd & Touhy Ave,65.0,872.0,0.00017725274605408117,0.00022116256945252879,937.0,-4.390982339844761e-05,0.801459962383757,42.01213227742,-87.6829126443
Avers Ave & Foster Ave,5.0,230.0,1.3634826619544705e-05,5.833416396110278e-05,235.0,-4.4699337341558076e-05,0.23374969218629296,41.97541,-87.72451999999998
Clark St & Winnemac Ave,1113.0,12144.0,0.0030351124055106515,0.0030800438571462266,13257.0,-4.493145163557508e-05,0.9854120788106945,41.97334764047304,-87.6678554713726
Sheffield Ave & Kingsbury St,980.0,10714.0,0.0026724260174307624,0.002717357533388066,11694.0,-4.493151595730358e-05,0.9834650027203875,41.91052201283299,-87.653106010569
Public Rack - Emerald Ave & 43rd St,2.0,199.0,5.453930647817883e-06,5.047173316634545e-05,201.0,-4.501780251852757e-05,0.10807678335626884,41.81643,-87.64475399999999
South Shore Dr & 74th St,26.0,458.0,7.090109842163247e-05,0.0001161610743225438,484.0,-4.525997590091132e-05,0.6103721790019065,41.76218896038,-87.55927465
Albany Ave & Belmont Ave,41.0,620.0,0.00011180557828026659,0.00015724861589514662,661.0,-4.5443037614880034e-05,0.7110133633319572,41.939638,-87.705263
Prairie Ave & 43rd St,40.0,616.0,0.00010907861295635764,0.0001562341086958231,656.0,-4.715549573946545e-05,0.6981760621341948,41.81665889302,-87.61941246190001
Lincoln Ave & Winona St,177.0,2093.0,0.00048267286233188257,0.0005308408920460353,2270.0,-4.816802971415276e-05,0.9092610616534093,41.97491129677,-87.6925025594
Pulaski Rd & Eddy St,34.0,560.0,9.2716821012904e-05,0.00014203100790529373,594.0,-4.931418689238973e-05,0.652795256367338,41.946264,-87.731023
Milwaukee Ave & Highland Ave,6.0,261.0,1.6361791943453647e-05,6.619659475586011e-05,267.0,-4.983480281240646e-05,0.24718106456587136,41.99636,-87.78674
Cottage Grove Ave & 43rd St,35.0,573.0,9.544378633681294e-05,0.00014532815630309518,608.0,-4.9884369966282245e-05,0.6567490568634106,41.816499,-87.606582
Monticello Ave & Lawrence Ave,64.0,886.0,0.00017452578073017224,0.00022471334465016114,950.0,-5.01875639199889e-05,0.7766606132860735,41.96834806534399,-87.71898711572858
Clark/Racine,0.0,198.0,0.0,5.021810636651457e-05,198.0,-5.021810636651457e-05,1.9912739838532585e-05,41.95049999999999,-87.65930000000002
Dan Ryan Woods & 83rd St,3.0,232.0,8.180895971726824e-06,5.8841417560764544e-05,235.0,-5.066052158903772e-05,0.13904758354426314,41.742805,-87.680177
Western Ave & Division St,344.0,3899.0,0.0009380760714246758,0.0009888908925406075,4243.0,-5.0814821115931696e-05,0.9486143819165299,41.902893,-87.687275
Franklin St & Monroe St Corral,0.0,201.0,0.0,5.0978986766007215e-05,201.0,-5.0978986766007215e-05,1.9615540596153838e-05,41.88056,-87.63524
Lincoln Ave & Balmoral Ave,46.0,696.0,0.0001254404048998113,0.00017652425268229363,742.0,-5.1083847782482344e-05,0.7106145041218439,41.979461,-87.693013
Halsted St & 18th St,329.0,3741.0,0.0008971715915660417,0.0009488178581673282,4070.0,-5.164626660128654e-05,0.9455678329359486,41.85750568031716,-87.64599144458771
Keeler Ave & Carmen Ave,14.0,364.0,3.8177514534725174e-05,9.232015513844092e-05,378.0,-5.414264060371575e-05,0.4135402603820791,41.974323,-87.7331
Cottage Grove Ave & 67th St,24.0,476.0,6.544716777381459e-05,0.00012072635671949966,500.0,-5.527918894568508e-05,0.5421154703641707,41.77372095205,-87.60563486
Central Park Ave & Ardmore Ave,24.0,478.0,6.544716777381459e-05,0.00012123361031916143,502.0,-5.578644254534684e-05,0.539847223507513,41.9866081,-87.7187674
Morgan Ave & 14th Pl,349.0,3975.0,0.0009517108980442205,0.0010081665293277546,4324.0,-5.645563128353409e-05,0.9440017361785312,41.86237799999999,-87.651062
Lavergne Ave & Lawrence Ave,6.0,289.0,1.6361791943453647e-05,7.329814515112479e-05,295.0,-5.6936353207671144e-05,0.22323305285099296,41.96775000000001,-87.75259000000001
Franklin St & Washington St,332.0,3796.0,0.0009053524875377685,0.0009627673321580268,4128.0,-5.741484462025827e-05,0.9403648388688024,41.88318,-87.63511
W Washington Blvd & N Peoria St,57.0,844.0,0.00015543702346280965,0.0002140610190572641,901.0,-5.862399559445445e-05,0.726135463672461,41.883043,-87.649931
California Ave & Altgeld St,243.0,2847.0,0.0006626525737098727,0.00072207549911852,3090.0,-5.942292540864734e-05,0.9177054986816656,41.92669,-87.697668
Big Marsh Park,1.0,247.0,2.7269653239089413e-06,6.264581955822777e-05,248.0,-5.9918854234318825e-05,0.043545152701222195,41.68587705562333,-87.57382392883301
Milwaukee Ave & Cuyler Ave,37.0,636.0,0.00010089771698463083,0.00016130664469244074,673.0,-6.0408927707809914e-05,0.6255048679001585,41.95446799999999,-87.749594
Delano Ct & Roosevelt Rd,470.0,5293.0,0.0012816737022372023,0.0013424466515048565,5763.0,-6.0772949267654235e-05,0.9547297436890526,41.867491,-87.63219
Portage Park,13.0,382.0,3.545054921081624e-05,9.68854375353968e-05,395.0,-6.143488832458056e-05,0.36590827480744414,41.95607,-87.76471999999998
Ogden Ave & Roosevelt Rd,90.0,1212.0,0.0002454268791518047,0.0003073956813950286,1302.0,-6.196880224322387e-05,0.7984077057631304,41.86650148316,-87.68469707
Carpenter St & Huron St,659.0,7333.0,0.0017970701484559923,0.0018598453231598552,7992.0,-6.277517470386286e-05,0.9662471173439703,41.894556,-87.65344900000001
Manor Ave & Leland Ave,104.0,1370.0,0.0002836043936865299,0.0003474687157683079,1474.0,-6.386432208177798e-05,0.8162017603733772,41.965875,-87.700825
