end_station_name,return_count_dry,return_count_rainy,return_share_dry,return_share_rainy,total_return_count,rainy_minus_dry_share,rainy_dry_share_ratio,end_lat,end_lng
Wood St & Milwaukee Ave,4319.0,1646.0,0.001848430417657967,0.002149588365581512,5965.0,0.00030115794792354503,1.1629262222263694,41.90746150493701,-87.67240429168085
Sheffield Ave & Fullerton Ave,9204.0,3230.0,0.003939095523066434,0.0042182080320949476,12434.0,0.00027911250902851355,1.0708569864673525,41.9256163,-87.65365740000001
Hampden Ct & Diversey Ave,1194.0,603.0,0.0005110039172687226,0.000787485895775001,1797.0,0.00027648197850627847,1.5410554168129162,41.9325593,-87.6423847
St. Clair St & Erie St,11618.0,4013.0,0.004972230746087118,0.005240764344519202,15631.0,0.00026853359843208476,1.0540066537814547,41.89434700980045,-87.62280048612229
LaSalle St & Jackson Blvd,10339.0,3591.0,0.004424848828007808,0.004689654812152618,13930.0,0.0002648059841448107,1.059845191235345,41.878166,-87.631929
Wells St & Randolph St,7612.0,2694.0,0.0032577569667081377,0.0035182205691838353,10306.0,0.00026046360247569764,1.0799517966458656,41.884295,-87.633963
Dearborn St & Monroe St,9934.0,3454.0,0.0042515183535573615,0.004510740106147352,13388.0,0.0002592217525899908,1.0609715565267492,41.881319815,-87.6295209193
Franklin St & Monroe St,13939.0,4764.0,0.005965564156456217,0.006221530360650257,18703.0,0.00025596620419404,1.0429072849731633,41.88031616332084,-87.63518440237203
Morgan St & Polk St,6823.0,2423.0,0.002920083523889861,0.003164308997450792,9246.0,0.00024422547356093074,1.083636439823186,41.871737,-87.65103
Ashland Ave & Grace St,2587.0,1031.0,0.0011071751540822322,0.0013464311086965606,3618.0,0.0002392559546143284,1.216095653552667,41.950771514725965,-87.66872750341331
NAVY PIER,0.0,165.0,0.0,0.00021548121526181622,165.0,0.00021548121526181622,215482.2152618162,41.892278,-87.612043
Daley Center Plaza,13623.0,4626.0,0.005830323588736857,0.006041309707885829,18249.0,0.00021098611914897175,1.036187714069395,41.88424087537072,-87.62963348535213
Ellis Ave & 58th St,5157.0,1851.0,0.002207074708002347,0.002417307451209829,7008.0,0.00021023274320748197,1.0952539790299112,41.788746136093295,-87.60133399414377
Ellis Ave & 60th St,9859.0,3389.0,0.00421942011754802,0.004425853566801788,13248.0,0.00020643344925376853,1.0489245902465718,41.78509714636001,-87.6010727606
State St & 33rd St,3113.0,1174.0,0.00133229078262775,0.0015331814952568013,4287.0,0.00020089071262905126,1.1507858227818712,41.834734,-87.625813
Franklin St & Chicago Ave,6724.0,2355.0,0.0028777138523575297,0.0030755046178277405,9079.0,0.00019779076547021086,1.068731884713377,41.896792266987376,-87.63564033012628
Drexel Ave & 60th St,2454.0,955.0,0.001050254282225666,0.001247179155000209,3409.0,0.00019692487277454297,1.1875019113041034,41.785861,-87.604553
Halsted St & Dickens Ave,5648.0,2000.0,0.002417211159743505,0.002611893518325045,7648.0,0.00019468235858153974,1.0805400377442242,41.919936,-87.64883
Broadway & Barry Ave,8861.0,3052.0,0.003792299590383711,0.003985749508964019,11913.0,0.0001934499185803078,1.0510112302465808,41.93758231600629,-87.6440978050232
Canal St & Jackson Blvd,8161.0,2817.0,0.0034927160542965203,0.003678852020560826,10978.0,0.00018613596626430558,1.0532925981036263,41.878128645697444,-87.63996997065593
Clark St & Newport St,8327.0,2869.0,0.0035637601499971965,0.003746761252037277,11196.0,0.0001830011020400803,1.0513505519415138,41.94454,-87.654678
Wilton Ave & Belmont Ave,10994.0,3742.0,0.004705173422489393,0.004886852772786159,14736.0,0.00018167935029676612,1.0386126706437047,41.940231918108594,-87.65294373035431
Franklin St & Adams St,5256.0,1861.0,0.002249444379534678,0.0024303669188014544,7117.0,0.00018092253926677623,1.0804298432461614,41.879434091400135,-87.63550400733948
Green St & Randolph St*,4633.0,1656.0,0.0019828150324170783,0.002162647833173137,6289.0,0.00017983280075605868,1.0906956559842016,41.8836016120626,-87.64862672558314
Milwaukee Ave & Wabansia Ave,955.0,449.0,0.00040871753851895313,0.0005863700948639726,1404.0,0.00017765255634501946,1.4346574466349569,41.912616,-87.68139430306123
MLK Jr Dr & 29th St,3003.0,1120.0,0.0012852133698140484,0.0014626603702620252,4123.0,0.0001774470004479768,1.138068017768624,41.842052,-87.617
Clinton St & Madison St,18806.0,6298.0,0.008048525685222442,0.008224852689205567,25104.0,0.00017632700398312502,1.0219079852598205,41.88275006331282,-87.64119022354309
Wabash Ave & Adams St,5260.0,1857.0,0.0022511562854551767,0.002425143131764804,7117.0,0.00017398684630962752,1.0772877343727887,41.87947235235,-87.6256886059
State St & Kinzie St,7611.0,2627.0,0.003257328990228013,0.0034307221363199464,10238.0,0.00017339314609193324,1.0532316795080978,41.8893754597427,-87.62707652193124
Wells St & Polk St,5592.0,1965.0,0.00239324447685653,0.0025661853817543568,7557.0,0.0001729409048978267,1.0722620836726622,41.87273154226308,-87.63351649045944
Lincoln Ave & Roscoe St*,4566.0,1627.0,0.001954140608248733,0.002124775377157424,6193.0,0.00017063476890869086,1.0873195515557394,41.9433502470174,-87.67066776752472
Dayton St & North Ave,5997.0,2095.0,0.002566574951306976,0.0027359584604454844,8092.0,0.0001693835091385082,1.065995907525064,41.9105780349,-87.6494219288
Mies van der Rohe Way & Chestnut St,7624.0,2626.0,0.0032628926844696323,0.003429416189560784,10250.0,0.00016652350509115165,1.051035528948967,41.8985866514,-87.6219152258
Delano Ct & Roosevelt Rd,2794.0,1043.0,0.0011957662854680158,0.001362102469806511,3837.0,0.0001663361843384952,1.1391041437242466,41.867491,-87.63219
Rush St & Superior St,7074.0,2444.0,0.0030275056204011252,0.003191733879393205,9518.0,0.00016422825899207972,1.0542453839358807,41.89576474564,-87.6259080327
McClurg Ct & Erie St,8003.0,2743.0,0.0034250957704368397,0.003582211960382799,10746.0,0.00015711618994595925,1.045872044054954,41.89450300000001,-87.617854
Broadway & Belmont Ave,6907.0,2382.0,0.002956033548220324,0.0031107651803251287,9289.0,0.00015473163210480466,1.0523443246622273,41.94010600392988,-87.6454510048789
Western Ave & Winnebago Ave,4131.0,1471.0,0.0017679708393945502,0.0019210476827280706,5602.0,0.00015307684333352046,1.0865833040564392,41.915519999999994,-87.687022
Sheridan Rd & Buena Ave,4575.0,1614.0,0.001957992396569854,0.0021077980692883113,6189.0,0.00014980567271845715,1.0765097946606443,41.958490957783354,-87.65498859932366
N Green St & W Lake St,2950.0,1081.0,0.0012625306163674469,0.0014117284466546869,4031.0,0.00014919783028724,1.1181735398567774,41.885579,-87.648484
Sheffield Ave & Waveland Ave,7272.0,2494.0,0.0031122449634657877,0.003257031217351331,9766.0,0.00014478625388554328,1.0465214689279603,41.949399,-87.654529
LaSalle St & Washington St,4375.0,1541.0,0.0018723971005449424,0.0020124639558694473,5916.0,0.0001400668553245049,1.074806129788179,41.88282761288388,-87.63241016237205
Sangamon St & Washington Blvd,4704.0,1648.0,0.002013201362505922,0.002152200259099837,6352.0,0.00013899889659391498,1.0690436784610649,41.883165,-87.6511
Wilton Ave & Diversey Pkwy*,2672.0,981.0,0.0011435531548928198,0.0012811337707384345,3653.0,0.00013758061584561473,1.1203096637417311,41.932418,-87.652705
Clark St & Wrightwood Ave,8672.0,2946.0,0.0037114120356401695,0.003847319152492791,11618.0,0.00013590711685262154,1.0366186990096562,41.929546,-87.643118
Larrabee St & Kingsbury St,11687.0,3934.0,0.005001761123215712,0.005137594550545363,15621.0,0.00013583342732965097,1.0271571146294982,41.897764,-87.642884
