start_station_id,start_station_name,weekday_count,weekend_count,total_start_count,start_lat,start_lng,weekday_system_share,weekend_system_share,share_difference_per_10k,weekend_trip_share_at_station
CHI00479,Morgan St & 18th St,2364,990,3354,41.8580863182555,-87.65107435675822,0.0007525383845509345,0.0008107218372430872,0.581834526921527,0.295169946332737
CHI02066,Sheffield/Newport Corral,1010,463,1473,41.94461032903794,-87.65420047756164,0.00032151597647903714,0.00037915576832681753,0.5763979184778039,0.3143245078071962
CHI00503,Ashland Ave & Grace St,2353,985,3338,41.950864319725035,-87.66875746825326,0.0007490367254011628,0.0008066272825095362,0.5759055710837349,0.2950868783702816
13268,Damen Ave & Wellington Ave,771,370,1141,41.93588041926532,-87.67842110715043,0.0002454344731339977,0.00030299705028276997,0.5756257714877229,0.32427695004382123
CHI00282,Western Ave & Winnebago Ave,3854,1565,5419,41.9155206601476,-87.68702335009645,0.0012268540330200091,0.0012815956316014458,0.5474159858143667,0.28879867134157594
CHI02069,Addison/Sheffield SW Corral,318,190,508,41.9469549363987,-87.654409681218,0.00010122978269339981,0.00015559307987493592,0.543632971815361,0.37401574803149606
13253,Lincoln Ave & Waveland Ave,821,385,1206,41.94879701978586,-87.67527822518764,0.0002613511056329599,0.00031528071448342276,0.5392960885046286,0.31923714759535654
13242,Milwaukee Ave & Rockwell St,714,343,1057,41.92032589714861,-87.6930760342903,0.00022728951208518072,0.00028088645472159484,0.5359694263641412,0.32450331125827814
13154,Sheffield Ave & Kingsbury St,2091,878,2969,41.91052373383815,-87.65310839401843,0.0006656335711066007,0.000719003811211546,0.5337024010494532,0.2957224654765914
CHI00471,Ravenswood Ave & Berteau Ave,2140,897,3037,41.95792095427393,-87.67356752153505,0.0006812318709555837,0.0007345631191990396,0.5333124824345584,0.2953572604543958
CHI00448,Wabash Ave & 9th St,6745,2687,9432,41.87076804107325,-87.6257368787868,0.0021471537241100056,0.002200413713810278,0.532599897002722,0.28488125530110264
CHI02158,Pine Grove Ave & Wellington Ave,332,194,526,41.93651119191475,-87.64122584748635,0.00010568643979310924,0.00015886872366177669,0.5318228386866745,0.3688212927756654
KA1706005007,Delano Ct & Roosevelt Rd,1313,574,1887,41.867490861830305,-87.63218989112113,0.0004179707694227483,0.0004700548834116485,0.5208411398890017,0.3041865394806571
TA1309000002,Michigan Ave & Jackson Blvd,2070,868,2938,41.877768858857124,-87.62416094417259,0.0006589485854570366,0.0007108147017444441,0.5186611628740746,0.29543907420013615
TA1309000018,Ravenswood Ave & Berteau Ave,818,380,1198,41.95792088277781,-87.67356699419027,0.0002603961076830222,0.00031118615974987183,0.5079005206684963,0.31719532554257096
TA1305000001,Wabash Ave & Cermak Rd,475,246,721,41.852619047029066,-87.62648956221805,0.00015120800874014124,0.00020145209289070651,0.5024408415056527,0.34119278779472956
CHI02107,Leavitt St & Hirsch St,483,249,732,41.90689929691826,-87.68232948452108,0.0001537546699399752,0.00020390882573083707,0.5015415579086188,0.3401639344262295
13191,Sedgwick St & Webster Ave,2176,907,3083,41.92216890770094,-87.63889010271829,0.0006926918463548365,0.0007427522286661414,0.500603823113049,0.2941939669153422
CHI02123,Kedzie Ave & Armitage Ave,607,297,904,41.91758939344767,-87.70685125135874,0.00019322791853740155,0.00024321655117292616,0.4998863263552461,0.32853982300884954
TA1309000025,Halsted St & Roscoe St,562,279,841,41.94363059917006,-87.6490846379364,0.00017890294928833554,0.00022847615413214276,0.4957320484380722,0.33174791914387636
CHI00334,Woodlawn Ave & Lake Park Ave,584,287,871,41.81409265243975,-87.59700519816407,0.00018590626758787892,0.00023502744170582424,0.49121174117945327,0.32950631458094143
17660,California Ave & Cortez St,961,433,1394,41.90036309327826,-87.69670604006212,0.0003059176766300542,0.00035458843992551185,0.48670763295457664,0.31061692969870874
CHI00556,Shields Ave & 31st St,1630,693,2323,41.83846387617064,-87.63540596808669,0.0005188822194661689,0.000567505286070161,0.48623066603992093,0.29832113646147224
CHI00622,Wabansia & Milwaukee,414,220,634,41.913756029893406,-87.68266606699312,0.0001317897170914073,0.0001801604082762416,0.483706911848343,0.3470031545741325
13288,Damen Ave & Charleston St,1012,452,1464,41.92008161165269,-87.67785776383596,0.00032215264177899564,0.00037014774791300543,0.47995106134009785,0.3087431693989071
CHI01881,McCormick Blvd & Devon Ave,488,247,735,41.99719970162249,-87.71104993597801,0.00015534633318987142,0.0002022710038374167,0.46924670647545286,0.3360544217687075
CHI00431,Morgan St & 31st St,1691,714,2405,41.837799783402545,-87.65114013890573,0.0005383005111149028,0.000584702415951075,0.4640190483617219,0.2968814968814969
CHI00566,Dorchester Ave & 63rd St,382,205,587,41.780405630161425,-87.59141540730108,0.00012160307229207148,0.00016787674407558876,0.4627367178351728,0.3492333901192504
CHI00751,Clark St & Touhy Ave,430,223,653,42.012561102396035,-87.67436485652196,0.00013688303949107523,0.00018261714111637216,0.4573410162529693,0.34150076569678406
CHI02153,Broadway & Roscoe Ave,631,301,932,41.94359924861844,-87.64532220176041,0.0002008679021369034,0.00024649219495976693,0.45624292822863527,0.3229613733905579
CHI00702,Central Park Ave & Bloomingdale Ave,1131,495,1626,41.914165580019834,-87.71675602432839,0.0003600342271265258,0.0004053609186215436,0.4532669149501781,0.3044280442804428
CHI00486,Emerald Ave & 31st St,1687,711,2398,41.83819826492849,-87.645142880592,0.0005370271805149858,0.0005822456831109444,0.4521850259595864,0.2964970809007506
CHI02071,Waveland/Racine Corral,714,332,1046,41.948828639727395,-87.65928159782482,0.00022728951208518072,0.00027187843430778275,0.44588922222602023,0.3173996175908222
13085,Kedzie Ave & Milwaukee Ave,1936,807,2743,41.92899912969442,-87.70803026736095,0.0006162920103598178,0.0006608611339951226,0.44569123635304847,0.2942034269048487
13354,Ashland Ave & 13th St,638,302,940,41.86523407123059,-87.66650700178728,0.00020309623068675813,0.0002473111059064771,0.44214875219718985,0.32127659574468087
CHI00387,Wallace St & 35th St,592,284,876,41.83070495295432,-87.6412566364268,0.00018845292878771287,0.0002325707088656937,0.44117780077980817,0.3242009132420091
23002,Lincoln Ave & Byron St,799,363,1162,41.952372099616206,-87.67729476614403,0.00025434778733341654,0.0002972646736557986,0.4291688632238207,0.3123924268502582
TA1309000037,Kimbark Ave & 53rd St,3179,1288,4467,41.7994583470452,-87.59477630551558,0.001011979494284019,0.0010547572993627235,0.4277780507870458,0.28833669129169465
13319,Ashland Ave & Grace St,1253,539,1792,41.95068751174364,-87.66869971532606,0.0003988708104239936,0.0004413930002767919,0.42522189852798276,0.30078125
CHI00754,Clark St & Columbia Ave,1104,481,1585,42.00445036397865,-87.67240264849606,0.00035143924557708617,0.00039389616536760093,0.42456919790514763,0.3034700315457413
TA1305000010,Michigan Ave & Ida B Wells Dr,991,437,1428,41.87620318625325,-87.62446192720849,0.0003154676561294315,0.00035786408371235264,0.42396427582921153,0.30602240896358546
TA1309000043,Southport Ave & Irving Park Rd,1448,614,2062,41.95417611767737,-87.66435574397254,0.00046094567716994635,0.0005028113212800561,0.4186564411010974,0.29776915615906885
T13243,Wabansia & Milwaukee,558,268,826,41.91375597422062,-87.68266590716865,0.00017762961868841856,0.00021946813371833066,0.418385150299121,0.324455205811138
13132,Damen Ave & Chicago Ave,1761,735,2496,41.895723624259325,-87.67711828719825,0.0005605837966134499,0.0006018995458319889,0.41315749218538983,0.29447115384615385
520,Greenview Ave & Jarvis Ave,617,290,907,42.01596249923698,-87.66857111712282,0.000196411245037194,0.00023748417454595483,0.4107292950876083,0.3197353914002205
CHI01097,Eastlake Ter & Howard St,826,371,1197,42.01920201808173,-87.66430312818936,0.00026294276888285615,0.00030381596122948016,0.40873192346624004,0.30994152046783624
TA1308000019,Racine Ave & Belmont Ave,575,273,848,41.93973840001172,-87.65887046350579,0.00018304127373806571,0.00022356268845188162,0.405214147138159,0.32193396226415094
TA1309000050,Lincoln Ave & Addison St,699,321,1020,41.94617605851089,-87.67330786326326,0.00022251452233549204,0.0002628704138939707,0.40355891558478657,0.31470588235294117
CHI00355,Calumet Ave & 35th St,627,293,920,41.83137909717727,-87.61803418848021,0.00019959457153698643,0.0002399409073860854,0.40346335849098963,0.3184782608695652
CHI02065,Eddy/Seminary Corral,868,386,1254,41.946130928275736,-87.65666872751133,0.0002763127401819844,0.000316099625430133,0.3978688524814859,0.3078149920255183
CHI00459,Damen Ave & Sunnyside Ave,2003,827,2830,41.96324979017092,-87.67926110884785,0.0006376202979084272,0.0006772393529293263,0.39619055020899147,0.29222614840989397
CHI00502,Cottage Grove Ave & 51st St,378,195,573,41.803037948021,-87.60661506386019,0.0001203297416921545,0.00015968763460848687,0.39357892916332365,0.3403141361256545
CHI00373,Emerald Ave & 28th St,816,365,1181,41.84357996952594,-87.64536889760495,0.0002597594423830637,0.000298902495549219,0.3914305316615529,0.3090601185436071
CHI02063,Addison/Wilton Corral,351,184,535,41.94738628866454,-87.65317489333673,0.0001117347601427149,0.00015067961419467477,0.38944854051959876,0.34392523364485983
KA1503000004,Lake Park Ave & 35th St,532,254,786,41.83127412201508,-87.608799470333,0.00016935296978895818,0.00020800338046438803,0.3865041067542985,0.3231552162849873
CHI02082,Rockwell St & Fletcher St,656,302,958,41.938849368670745,-87.69299004069407,0.00020882621838638453,0.0002473111059064771,0.3848488752009258,0.31524008350730687
13063,Sheridan Rd & Irving Park Rd,2529,1030,3559,41.95424498627834,-87.65440617732607,0.0008050632717975099,0.0008434782751114947,0.3841500331398481,0.28940713683618996
TA1307000156,Lincoln Ave & Sunnyside Ave,1089,470,1559,41.96300398430971,-87.68478134728608,0.0003466642558273975,0.00038488814495378883,0.3822388912639132,0.3014753046824888
CHI01768,Albany Ave & Montrose Ave,1020,443,1463,41.961040644966985,-87.70586533864976,0.0003246993029788296,0.00036277754939261376,0.3807824641378416,0.3028024606971975
CHI02060,Addison/Racine Corral,684,312,996,41.947072273725695,-87.65935210504057,0.0002177395325858034,0.000255500215373579,0.37760682787775585,0.3132530120481928
15651,Humboldt Blvd & Armitage Ave,852,377,1229,41.91751335141351,-87.7018088845597,0.0002712194177823165,0.0003087294269097413,0.37510009127424765,0.306753458096013
CHI00519,Wentworth Ave & 33rd St,897,394,1291,41.83452980470789,-87.63182277641903,0.0002855443870313825,0.0003226509130038145,0.3710652597243197,0.30518977536793185
TA1307000140,Western Ave & Leland Ave,782,349,1131,41.9659454442303,-87.689066700941,0.0002489361322837694,0.00028579992040185596,0.3686378811808657,0.30857648099027407
CHI01878,Clark/Eddy,353,182,535,41.94658865201213,-87.65610470338189,0.00011237142544267339,0.0001490417923012544,0.36670366858581016,0.3401869158878505
CHI02144,Racine Ave & Webster Ave,447,218,665,41.9215898673207,-87.65858190619336,0.00014229469454072238,0.0001785225863828212,0.3622789184209882,0.32781954887218046
CHI00739,Elmwood Ave & Austin St,528,249,777,42.0257841457971,-87.68410748281386,0.0001680796391890412,0.00020390882573083707,0.3582918654179587,0.3204633204633205
CHI00644,Spaulding Ave & Division St,971,421,1392,41.90270670868971,-87.70922017783946,0.00030910100312984664,0.0003447615085649896,0.3566050543514298,0.3024425287356322
13109,Broadway & Berwyn Ave,1378,579,1957,41.978362446520194,-87.65978723581591,0.00043866239167139923,0.0004741494381451995,0.3548704647380024,0.2958610117526827
TA1305000034,Honore St & Division St,1965,807,2772,41.90311887127389,-87.67393292164586,0.0006255236572092159,0.0006608611339951226,0.3533747678590674,0.2911255411255411
CHI01050,Sheridan Rd & Columbia Ave,1469,614,2083,42.0045825894104,-87.66140929409774,0.0004676306628195105,0.0005028113212800561,0.35180658460545583,0.29476716274603937
TA1307000119,Clarendon Ave & Leland Ave,1235,523,1758,41.96796715941769,-87.65000221214126,0.0003931408227243672,0.0004282904251294289,0.35149602405061703,0.2974971558589306
CHI00392,Normal Ave & Archer Ave,370,186,556,41.84952689660333,-87.64059099540287,0.00011778308049232054,0.00015231743608809517,0.34534355595774635,0.3345323741007194
CHI00421,Clifton Ave & Armitage Ave,5030,1997,7027,41.91821585006027,-87.65693887684228,0.0016012132293956008,0.0016353651605802476,0.3415193118464681,0.2841895545752099
CHI00247,South Shore Dr & 67th St,446,215,661,41.77364356598984,-87.56751060416799,0.00014197636189074313,0.00017606585354269064,0.3408949165194751,0.32526475037821484
13143,Damen Ave & Melrose Ave,673,303,976,41.94059839937778,-87.67850312544999,0.0002142378734360317,0.0002481300168531873,0.3389214341715561,0.3104508196721312
CHI00296,Damen Ave & Thomas St (Augusta Blvd),3696,1478,5174,41.90131618613713,-87.67741244406756,0.0011765574743232885,0.0012103503792376595,0.3379290491437102,0.2856590645535369
RP-009,Sheridan Rd & Loyola Ave,643,291,934,42.001046299623916,-87.66120075799716,0.00020468789393665436,0.00023830308549266502,0.3361519155601066,0.31156316916488225
CHI02073,Broadway & Oakdale Ave,350,177,527,41.93558632807573,-87.64404616676966,0.00011141642749273565,0.00014494723756770347,0.33530810074967826,0.33586337760910817
CHI02068,Racine/Eddy Corral,487,230,717,41.946338509522995,-87.65910403606222,0.00015502800053989217,0.0001883495177433435,0.3332151720345132,0.3207810320781032
TA1309000021,Paulina St & Montrose Ave,1035,443,1478,41.96150705196217,-87.6713882748147,0.0003294742927285183,0.00036277754939261376,0.33303256664095454,0.2997293640054127
13271,Damen Ave & Clybourn Ave,725,322,1047,41.93192929811006,-87.6778532780925,0.00023079117123495243,0.0002636893248406809,0.3289815360572846,0.30754536771728747
KA1503000007,Cornell Ave & Hyde Park Blvd,1353,566,1919,41.80240649279521,-87.58692377211088,0.0004307040754219181,0.000463503595837967,0.3279952041604893,0.2949452840020844
CHI02135,Damen Ave & St Paul Ave,559,257,816,41.91301256666153,-87.6777790894076,0.00017794795133839778,0.0002104601133045186,0.325121619661208,0.31495098039215685
CHI00412,Stave St & Armitage Ave,2064,842,2906,41.917741044210054,-87.6913938986803,0.0006570385895571611,0.0006895230171299792,0.3248442757281813,0.28974535443909155
13256,California Ave & Division St,640,287,927,41.90302917287773,-87.69747583328666,0.0002037328959867166,0.00023502744170582424,0.3129454571910764,0.30960086299892126
CHI02033,Wentworth Ave & 35th St,1149,484,1633,41.830777205001745,-87.63250394635178,0.0003657642148261522,0.0003963528982077315,0.3058868338157931,0.2963870177587263
CHI02138,Sheffield Ave & Fletcher St,403,194,597,41.939009410729724,-87.65321327962329,0.00012828805794163562,0.00015886872366177669,0.30580665720141065,0.3249581239530988
CHI01212,Clark St & Jarvis Ave,699,309,1008,42.01596292841495,-87.67500464853752,0.00022251452233549204,0.0002530434825334484,0.30528960197956373,0.30654761904761907
TA1308000013,Halsted St & Archer Ave,501,232,733,41.847202835653555,-87.64679569959651,0.0001594846576396016,0.00018998733963676386,0.3050268199716226,0.3165075034106412
CHI01143,Glenwood Ave & Touhy Ave,820,356,1176,42.01270287746385,-87.66605648937622,0.00026103277298298065,0.0002915322970288273,0.3049952404584667,0.30272108843537415
CHI00325,Western Ave & 24th St,378,184,562,41.8484691806811,-87.68511079705962,0.0001203297416921545,0.00015067961419467477,0.3034987250252027,0.3274021352313167
15623,Campbell Ave & Montrose Ave,659,293,952,41.96152450305207,-87.69117728397057,0.00020978121633632226,0.0002399409073860854,0.30159691049763127,0.3077731092436975
CHI00962,Avers Ave & Belmont Ave,1328,553,1881,41.93940779132035,-87.72357419328877,0.00042274575917243697,0.00045285775353073453,0.3011199435829756,0.29399255715045186
CHI00801,Western Ave & Lunt Ave,652,290,942,42.00859402406261,-87.6904912188718,0.00020755288778646756,0.00023748417454595483,0.29931286759487274,0.3078556263269639
CHI00958,Damen Ave & Wabansia Ave,629,281,910,41.91228062145963,-87.67732059087743,0.00020023123683694493,0.00023011397602556313,0.298827391886182,0.3087912087912088
15642,California Ave & Fletcher St,552,251,803,41.938429088296175,-87.69800788281134,0.00017571962278854308,0.00020554664762425744,0.2982702483571436,0.3125778331257783
CHI00328,Rhodes Ave & 32nd St,1527,630,2157,41.83622283870798,-87.61352958439006,0.00048609395651830667,0.0005159138964274191,0.2981993990911239,0.29207232267037553
CHI00637,Central Park Ave & North Ave,618,276,894,41.90965694221049,-87.71663334656631,0.00019672957768717322,0.00022601942129201217,0.2928984360483895,0.3087248322147651
CHI01076,Dearborn St & Van Buren St,3615,1441,5056,41.87626865906345,-87.62915667475504,0.0011507725296749697,0.0011800506742093825,0.29278144534412853,0.28500791139240506
CHI00424,Halsted St & 18th St,2276,920,3196,41.8575074097909,-87.6459958350249,0.000724525111352761,0.000753398070973374,0.28872959620613,0.2878598247809762
CHI00623,Kosciuszko Park,1142,479,1621,41.93058471644293,-87.72377857563518,0.0003635358862762975,0.00039225834347418056,0.28722457197883083,0.29549660703269587
TA1308000031,Logan Blvd & Elston Ave,852,366,1218,41.929464594622274,-87.68415792446986,0.0002712194177823165,0.0002997214064959292,0.2850198871361267,0.30049261083743845
KA1504000143,Leavitt St & Addison St,495,227,722,41.94665462995064,-87.68335894037935,0.00015757466173972615,0.0001858927849032129,0.2831812316348676,0.314404432132964
KA1504000126,Kedzie Ave & Leland Ave,398,189,587,41.966686796578585,-87.70805295810574,0.0001266963946917394,0.00015477416892822573,0.28077774236486336,0.3219761499148211
CHI00559,Lake Park Ave & 53rd St,3398,1355,4753,41.79949453341538,-87.58644981347312,0.0010816943446294736,0.0011096243327923061,0.2792998816283248,0.2850831054071113
20.0,Damen Ave & Wabansia Ave,620,275,895,41.91228168466534,-87.67732021678535,0.00019736624298713172,0.000225200510345302,0.2783426735817026,0.30726256983240224
CHI02117,Western Ave & Wabansia Ave,479,220,699,41.9120804191701,-87.68752165069974,0.00015248133934005822,0.0001801604082762416,0.2767906893618339,0.3147353361945637
CHI02038,Chicago Ave & Washington St,1506,619,2125,42.032567224187915,-87.67910316301838,0.0004794089708687425,0.000506905876013607,0.27496905144864503,0.2912941176470588
CHI00214,Campbell Ave & Montrose Ave,1622,664,2286,41.96152527809187,-87.69117741289244,0.0005163355582663349,0.0005437568686155655,0.27421310349230604,0.2904636920384952
KA1504000175,Glenwood Ave & Morse Ave,851,363,1214,42.00797189592496,-87.6655010640301,0.00027090108513233726,0.0002972646736557986,0.2636358852346136,0.2990115321252059
KA1504000148,Clark St & Elmdale Ave,482,219,701,41.990860157672216,-87.66972237982458,0.00015343633728999594,0.00017934149732953141,0.25905160039535474,0.3124108416547789
15648,Campbell Ave & Fullerton Ave,494,223,717,41.92463283341789,-87.68930773244982,0.0001572563290897469,0.00018261714111637216,0.2536081202662526,0.3110181311018131
CHI00262,Larrabee St & Menomonee St,2770,1107,3877,41.91468129514043,-87.64332099059601,0.0008817814404425079,0.0009065344180081792,0.2475297756567138,0.28553004900696416
15650,Spaulding Ave & Armitage Ave,998,418,1416,41.917108451146255,-87.71022314732713,0.00031769598467928624,0.000342304775724859,0.24608791045572762,0.2951977401129944
CHI02127,Racine Ave & Broadway,844,358,1202,41.968235081550645,-87.6596531641222,0.00026867275658248256,0.0002931701189222477,0.24497362339765133,0.2978369384359401
CHI02067,Sheffield/Cornelia Corral,381,178,559,41.94529510147597,-87.65421851636779,0.00012128473964209223,0.00014576614851441366,0.24481408872321428,0.3184257602862254
TA1308000035,Lake Park Ave & 47th St,390,181,571,41.809442707758734,-87.59187509668331,0.00012414973349190544,0.00014822288135454422,0.24073147862638772,0.3169877408056042
18067,Walsh Park,1202,496,1698,41.91460799457727,-87.66796858359331,0.00038263584527505214,0.0004061798295682538,0.23543984293201634,0.2921083627797409
CHI02042,Central St & Girard Ave,464,209,673,42.064312947532706,-87.68615197527512,0.00014770634959036954,0.0001711523878624295,0.23446038272059966,0.31054977711738485
CHI00292,Loomis St & Archer Ave,403,185,588,41.84163255038313,-87.65743508500724,0.00012828805794163562,0.00015149852514138499,0.23210467199749363,0.31462585034013607
13258,California Ave & North Ave,749,319,1068,41.91004305824954,-87.69716627566055,0.00023843115483445428,0.00026123259200055033,0.22801437166096047,0.29868913857677903
655,Hoyne Ave & Balmoral Ave,460,206,666,41.97985307036514,-87.68193239005251,0.00014643301899045256,0.00016869565502229894,0.22262636031846383,0.30930930930930933
CHI00924,Albany Ave & Belmont Ave,376,173,549,41.93964050641586,-87.70526334977382,0.00011969307639219602,0.0001416715937808627,0.21978517388666685,0.3151183970856102
13292,Kedzie Ave & Palmer Ct,932,389,1321,41.92152508268461,-87.70732311216837,0.0002966860297806561,0.00031855635827026356,0.21870328489607482,0.29447388342165026
KA1504000103,Western Ave & Walton St,1187,488,1675,41.89841845362587,-87.68659603549763,0.0003778608555253635,0.00039962854199457223,0.21767686469208744,0.29134328358208955
CHI00457,Noble St & Milwaukee Ave,3648,1444,5092,41.90069944139124,-87.66260740883553,0.0011612775071242847,0.001182507407049513,0.21229899925228302,0.2835820895522388
CHI00458,Clinton St & Polk St,538,235,773,41.871465929111366,-87.64094912330265,0.00017126296568883365,0.00019244407247689442,0.2118110678806076,0.3040103492884864
13229,Southport Ave & Belmont Ave,1730,698,2428,41.9394764606765,-87.66374822754668,0.0005507154844640933,0.0005715998408037119,0.20884356339618604,0.28747940691927515
CHI00928,Campbell Ave & Irving Park Rd,346,160,506,41.953633860494456,-87.69078215754354,0.00011014309689281867,0.00013102575147363026,0.20882654580811585,0.31620553359683795
CHI00232,Greenview Ave & Fullerton Ave,3911,1545,5456,41.925331819769276,-87.66580142607171,0.0012449989940688262,0.001265217412667242,0.20218418598415927,0.2831744868035191
13084,California Ave & Milwaukee Ave,2149,860,3009,41.92269467370687,-87.69715269175741,0.0006840968648053969,0.0007042634141707626,0.20166549365365655,0.2858092389498172
TA1308000005,Leavitt St & North Ave,1036,427,1463,41.910399613752176,-87.6823272874675,0.0003297926253784975,0.00034967497424525073,0.19882348866753233,0.291866028708134
TA1309000058,Lincoln Ave & Fullerton Ave,3126,1239,4365,41.92416182641972,-87.64637898622014,0.000995107863835119,0.0010146306629739243,0.19522799138805375,0.2838487972508591
CHI02041,Central St Metra,600,257,857,42.06360204078312,-87.69872940229965,0.00019099958998754682,0.0002104601133045186,0.19460523316971767,0.2998833138856476
CHI01776,Clark St & 9th St (AMLI),2413,961,3374,41.87081610564215,-87.63124210253405,0.0007681366843999175,0.0007869734197884917,0.18836735388574194,0.2848251333728512
CHI02085,Kedzie Ave & George St,566,243,809,41.93388673636829,-87.7072604282783,0.0001801762798882525,0.00019899536005057593,0.18819080162323418,0.3003708281829419
KA17018068,Leavitt St & Belmont Ave,690,291,981,41.939353540797285,-87.68328138234268,0.00021964952848567884,0.00023830308549266502,0.18653557006986174,0.2966360856269113
KA1504000078,Lincoln Ave & Winona St,382,171,553,41.97491131247773,-87.69250371836043,0.00012160307229207148,0.00014003377188744233,0.1843069959537085,0.3092224231464738
CHI00477,Lincoln Ave & Melrose St,4874,1917,6791,41.9405996124013,-87.66943775823398,0.0015515533359988388,0.0015698522848434323,0.18298948844593532,0.28228537770578704
CHI00275,Ogden Ave & Chicago Ave,5453,2142,7595,41.896362060945584,-87.65406222070018,0.0017358679403368213,0.001754107247853225,0.1823930751640359,0.2820276497695853
CHI00397,California Ave & 21st St,414,183,597,41.85379597833984,-87.69582361830932,0.0001317897170914073,0.0001498607032479646,0.1807098615655729,0.3065326633165829
CHI00614,Western Ave & Roscoe St,1312,532,1844,41.94303469122337,-87.68728822142144,0.00041765243677276907,0.0004356606236498206,0.18008186877051507,0.2885032537960954
CHI00615,Leavitt St & Belmont Ave,2269,904,3173,41.93935284420578,-87.68328112058984,0.0007222967828029062,0.0007402954958260109,0.17998713023104615,0.2849038764576111
CHI01751,Michigan Ave & Pearson St,4562,1795,6357,41.89765694294741,-87.6235095497535,0.0014522335492053143,0.0014699451493447894,0.17711600139475123,0.2823658958628284
13089,Damen Ave & Cullerton St,392,174,566,41.85496735266936,-87.67569697240984,0.00012478639879186392,0.0001424905047275729,0.1770410593570897,0.30742049469964666
CHI02043,Chicago Ave & Sheridan Rd,2517,1000,3517,42.050490860148045,-87.67782102778325,0.0008012432799977589,0.000818910946710189,0.1766766671243013,0.2843332385555872
515,Paulina St & Howard St,393,174,567,42.01915833955786,-87.67357239931319,0.00012510473144184317,0.0001424905047275729,0.17385773285729716,0.30687830687830686
CHI02143,St Clair St & Ohio St,1076,439,1515,41.89237755630876,-87.62264830494321,0.0003425259313776673,0.000359501905605773,0.16975974228105706,0.28976897689768977
CHI00426,Halsted St & Archer Ave,1363,550,1913,41.847202763205,-87.64679589373016,0.00043388740192171053,0.000450401020690604,0.16513618768893445,0.2875065342394145
TA1308000021,Winthrop Ave & Lawrence Ave,1055,430,1485,41.96881512455001,-87.6576586814668,0.00033584094572810315,0.0003521317070853813,0.16290761357278136,0.2895622895622896
TA1307000138,Wood St & Webster Ave,438,190,628,41.921056270044105,-87.67279747984432,0.00013942970069090918,0.00015559307987493592,0.16163379184026735,0.30254777070063693
15534,Field Blvd & South Water St,2373,942,3315,41.88634822851982,-87.61751664482169,0.0007554033784007477,0.000771414111800998,0.16010733400250365,0.2841628959276018
CHI00375,Western Ave & Division St,2301,914,3215,41.90289374596576,-87.68727926880015,0.000732483427602242,0.0007484846052931128,0.16001177690870777,0.2842923794712286
TA1305000037,Paulina Ave & North Ave,1171,474,1645,41.909873444795565,-87.66993541944547,0.00037276753312569553,0.00038816378874062963,0.15396255614934098,0.28814589665653495
CHI00602,Warren Park West,500,213,713,42.00178494011269,-87.6888289840635,0.00015916632498962234,0.00017442803164927027,0.15261706659647928,0.29873772791023845
CHI02086,Francisco Ave & Bloomingdale Ave,477,204,681,41.913960657297196,-87.69940019560435,0.00015184467404009971,0.00016705783312887857,0.15213159088778858,0.29955947136563876
15631,Troy St & Elston Ave,455,195,650,41.945243333778635,-87.70665006810962,0.00014484135574055633,0.00015968763460848687,0.14846278867930537,0.3
CHI00532,Canal St & Taylor St,2557,1012,3569,41.87025632091444,-87.63947406591505,0.0008139765859969287,0.0008287378780707114,0.14761292073782656,0.28355281591482207
CHI02025,Michigan Ave & 11th St,528,222,750,41.86959154378083,-87.6239608501853,0.0001680796391890412,0.00018179823016966197,0.1371859098062077,0.296
13108,Broadway & Argyle St,1259,506,1765,41.974230727268676,-87.65977524114564,0.0004007808063238691,0.0004143689390353557,0.1358813271148658,0.28668555240793203
TA1309000033,Sheffield Ave & Webster Ave,2703,1067,3770,41.92154175135647,-87.65381810462158,0.0008604531528938985,0.0008737779801397717,0.13324827245873253,0.2830238726790451
CHI00362,Ashland Ave & Grand Ave,2294,908,3202,41.891072055203104,-87.66661578964813,0.0007302550990523874,0.0007435711396128516,0.13316040560464254,0.2835727670206121
13150,Michigan Ave & 18th St,1587,633,2220,41.85792591647733,-87.62433506860604,0.0005051939155170614,0.0005183706292675496,0.13176713750488234,0.2851351351351351
E002,Chicago Ave & Washington St,496,208,704,42.03256242855418,-87.67910457958287,0.00015789299438970537,0.00017033347691571932,0.12440482526013946,0.29545454545454547
13294,Greenview Ave & Diversey Pkwy,1063,428,1491,41.93259213856473,-87.66593689214776,0.0003383876069279371,0.0003504938851919609,0.12106278264023812,0.2870556673373575
CHI01777,Monticello Ave & Lawrence Ave,509,212,721,41.9683912061272,-87.71879764813458,0.00016203131883943555,0.00017360912070256009,0.1157780186312454,0.29403606102635227
15628,California Ave & Byron St,440,185,625,41.95216171404562,-87.69805139781764,0.00014006636599086768,0.00015149852514138499,0.11432159150517304,0.296
CHI01041,Ridge Blvd & Howard St,404,171,575,42.01927516878865,-87.684520965794,0.00012860639059161487,0.00014003377188744233,0.11427381295827456,0.29739130434782607
CHI00833,N Paulina St & Lincoln Ave,837,339,1176,41.943836805649205,-87.67147287894076,0.0002664444280326278,0.0002776108109347541,0.11166382902126301,0.288265306122449
13208,Burling St & Diversey Pkwy,395,167,562,41.933140343141616,-87.64775977068695,0.00012574139674180167,0.00013675812810060156,0.11016731358799887,0.297153024911032
15643,Kosciuszko Park,510,210,720,41.93058492307848,-87.72377776399757,0.0001623496514894148,0.00017197129880913971,0.09621647319724917,0.2916666666666667
