end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,healthcare
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.90290218777018,-87.62907317465672,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,retail,41.902098718348164,-87.62866376272108,Urban Outfitters,,clothes,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.90137867556584,-87.63032517762704,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,tourism,41.90239694879393,-87.62891187863463,Viceroy Chicago,,,hotel,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.904395356372646,-87.63239747524914,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.90093634979298,-87.63368194996272,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.90479549661766,-87.62908640001169,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90520576165627,-87.63256365593801,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.90215963797413,-87.63181882776037,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,transit,41.9038890012977,-87.6321563000799,,,,,,,platform,platform,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,other_amenity,41.903491628287725,-87.63370354506233,,parking,,,,,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90463832454552,-87.62846545545305,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.902985653363736,-87.62953467520056,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.902704850042184,-87.63048495000206,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90249434998806,-87.63184189999541,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90232656596776,-87.63327934842398,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.902441534617154,-87.62880232426173,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90124886312097,-87.62907937537538,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.904085612481836,-87.63183147818515,,,,,,swimming_pool,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90408443785754,-87.63197172470893,,,,,,hot_tub,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90504502983956,-87.63297105147063,,,,,,garden,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.902699705079925,-87.63289308947896,,,,,,garden,,,
Clark St & Elm St,6941,41.9029296,-87.6313227,250,recreation,41.90142009674728,-87.63286683019426,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78635099078383,-87.5988025712074,,drinking_water,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78590059070351,-87.59888296870753,1111 E 60th Street,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78598449461956,-87.60101787296522,60th Street & Ellis,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.7860170895114,-87.5981936681753,60th Street & University,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78587659415674,-87.6007913719376,60th Street & Ellis,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.785857599129116,-87.60353447667337,915 E 60th Street,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78404029426365,-87.60132986222233,61st Street & Ellis,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78417979357609,-87.60091906229133,61st Street & Ellis,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.7841588966642,-87.6026074652173,61st Street & Ingleside,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.784030297209206,-87.60293646506881,61st Street & Ingleside,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78735619580048,-87.60130998144881,Ellis & Midway Plaisance,,,,,,platform,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,education,41.78508799059154,-87.59904496423164,D'Angelo Law Library,library,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,retail,41.78475819382838,-87.60090556563223,Midway Market,,convenience,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78512309435141,-87.60109646809572,Ellis Ave & 60th St,bicycle_rental,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.785107293862424,-87.60083256753317,,bicycle_parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,food_drink,41.78507299302647,-87.60038346653215,Arley D. Cathey Dining Commons,fast_food,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78594409071789,-87.59887886895535,1111 E 60th Street,,,,,,stop_position,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78592049418147,-87.60079337219668,60th Street & Ellis,,,,,,stop_position,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.7859176945902,-87.6010192725792,60th Street & Ellis,,,,,,stop_position,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.785952489485574,-87.59819756780237,60th Street & University,,,,,,stop_position,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,retail,41.78396989437941,-87.6014110619603,Chloe’s Sweets & Treats,,bakery,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,transit,41.78589299915774,-87.6035414768896,915 E 60th Street,,,,,,stop_position,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78587099137705,-87.5992620692036,,post_box,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.7858498953044,-87.60143037291127,,post_box,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,education,41.78559329619507,-87.60198677240767,The Social Work Library,library,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,office,41.783266497442504,-87.60325186123544,Illinois Medical Staffing,,,,employment_agency,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.785765598557894,-87.60324287562776,,bicycle_parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78576659996072,-87.60401467699866,,bicycle_parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78569509658525,-87.60217527333118,,bicycle_parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.7856985950852,-87.60134917188901,,bicycle_parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78491999144236,-87.59955676416214,,loading_dock,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78682439049907,-87.59851307347901,,bicycle_parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,education,41.78931933354693,-87.59969860151519,The University of Chicago,university,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786862063023314,-87.5964029303922,Midway Plaisance,,,,,park,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.784528292265925,-87.59862867964934,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.7868273221972,-87.59893331865376,Midway Plaisance Ice Rink,,,,,ice_rink,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78545764104734,-87.59905446642675,,fountain,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78531252852524,-87.60376364066188,Logan Center for the Arts,theatre,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78486437769664,-87.6021882622739,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.78618676124706,-87.59877071176624,Midway Plaisance Park South Winter Garden,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.78754062766227,-87.59836980662735,Midway Plaisance Park North Winter Garden,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786989072424866,-87.60112388501913,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786880265584244,-87.60111471859248,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786776030547266,-87.60111220463699,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786668712385286,-87.60111528822927,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.7866670052477,-87.60129600206727,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786774039558416,-87.60130521810959,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.786878269606206,-87.60130865876138,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,recreation,41.78698728054852,-87.60130574622049,,,,,,garden,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78720285957445,-87.60350007161352,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78721910760292,-87.60202141629297,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78723626873904,-87.6003763653446,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78725328816835,-87.59893604832385,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78727034341336,-87.59734257307662,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78718141299939,-87.59735772884851,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.787164539604284,-87.59893303819027,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.787148894367206,-87.60036094390976,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.787130672452186,-87.60203540319857,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78711584654373,-87.60350142110124,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.786487732816994,-87.60349670369627,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78650372560004,-87.6020254811382,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78652282120337,-87.60034071942039,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78653831715821,-87.5989357594704,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78655465068402,-87.59734402023831,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78646690098309,-87.59735572588035,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.786449667821856,-87.59892218848863,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.7864333679931,-87.60032766396196,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78641684257393,-87.60200040992004,,parking,,,,,,,
Ellis Ave & 60th St,6237,41.7851231,-87.6010967,250,other_amenity,41.78640107197819,-87.60349327273542,,parking,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8791728,-87.6395962,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8790649,-87.6393973,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8790674,-87.6392328,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87906989999998,-87.6390715,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87907249999999,-87.638903,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87829150000002,-87.6389595,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878289699999996,-87.6391217,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87828789999999,-87.63927670000001,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.877925700000006,-87.639437,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,education,41.8788616,-87.6420986,Chicago-Kent College of Law,university,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8795638,-87.6409175,Jimmy John's,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.877928700000005,-87.6387484,Chase,bank,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.879428399999995,-87.64148530000001,Chase,bank,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.88036509999999,-87.6408924,Chipotle,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.878864600000014,-87.6386155,Fifth Third Bank,bank,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,education,41.879101299999995,-87.6421093,IIT Stuart School of Business,university,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.878192899999995,-87.6384518,Corner Bakery,cafe,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8789377,-87.6412131,Clinton & Quincy (Union Station),,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8793931,-87.63936449999999,Adams & Canal (Union Station),,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,tourism,41.879453299999994,-87.6437937,Gráinne,,,artwork,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8779077,-87.6416474,Dunkin',fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.8792478,-87.6400073,Canal St & Adams St,bicycle_rental,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.88038509999999,-87.6427576,Jefferson St & Monroe St,bicycle_rental,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.879068799999985,-87.6391417,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8791745,-87.6395049,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8790663,-87.6393042,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8790714,-87.6389719,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8782906,-87.6390387,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878288700000006,-87.6392021,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87829429999999,-87.6387173,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8782924,-87.6388782,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878293,-87.638797,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8782389,-87.6393618,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8782952,-87.6386358,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878278599999994,-87.6385544,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87792699999999,-87.63951100000001,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8791472,-87.6394661,Canal & Adams (Union Station),,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8780058,-87.6384778,Jackson & Chicago River,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8779259,-87.6400859,Union Station Transit Center,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.877048499999994,-87.6394124,Canal & Van Buren,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878171,-87.641185,Clinton & Jackson (Union Station),,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,office,41.8799801,-87.6414576,"Lerman, Boudart & Associates, LLP",,,,accountant,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878641099999996,-87.6390928,Chicago Union Station,,,,,,station,station,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87684559999999,-87.6393204,Van Buren & Canal,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87798889999999,-87.6399621,Jackson & Canal (Union Station),,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8803617,-87.6413837,IDOF - I Dream of Falafel,restaurant,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8776357,-87.64124300000002,Beggars Pizza,restaurant,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87806689999999,-87.63848,Jackson & Chicago River,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878051899999996,-87.6399634,Jackson & Canal (Union Station),,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8793287,-87.6393761,Adams & Canal (Union Station),,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.878194,-87.6411112,Clinton & Jackson (Union Station),,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8770589,-87.63958050000001,Canal & Van Buren,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.877941,-87.6412362,Jackson & Clinton (Union Station),,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87680269999999,-87.6423108,Van Buren & Jefferson,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8779283,-87.6436719,Jackson & Desplaines,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.879585299999995,-87.6398545,Arturo Express,restaurant,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.87863139999998,-87.6389955,Chicago Union Station Metropolitan Lounge,bar,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.87725609999998,-87.64270890000002,Swadesi Cafe,cafe,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.8781032,-87.6399621,Canal St & Jackson Blvd,bicycle_rental,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.878672099999996,-87.6386409,The Junction,bar,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.878657699999984,-87.6389762,Pret A Manger,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.877572099999995,-87.6387853,Little Toasted,bar,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.87789759999999,-87.6428565,Dark Matter Coffee - Meddle,cafe,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,office,41.876953799999995,-87.6412649,Huron,,,,consulting,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.87791399999999,-87.6413227,Potbelly,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87814470000001,-87.643894,Desplaines St & Jackson Blvd,bicycle_rental,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8778211,-87.640078,Union Station Transit Center,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.877723,-87.6400782,Union Station Transit Center,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87812910000001,-87.6384763,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87814939999999,-87.6383944,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.879377299999994,-87.6388149,Chicago Union Station,,,,,,stop_position,stop,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8778787,-87.640082,Union Station Transit Center,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.877679999999984,-87.6400783,Union Station Transit Center,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87778060000001,-87.6400792,Union Station Transit Center,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.878728200000005,-87.6390448,Ventra,vending_machine,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.87893599999999,-87.6411232,Clinton & Quincy (Union Station),,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8791543,-87.6395313,Canal & Adams (Union Station),,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87872719999999,-87.6390783,Metra,vending_machine,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.8778628,-87.6403466,Ventra,vending_machine,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.876773699999994,-87.6393124,Van Buren & Canal,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8785438,-87.6386992,Jersey Mike's Subs,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,retail,41.8784055,-87.6389781,News Now,,newsagent,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,retail,41.8790505,-87.6389634,News Now,,newsagent,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8785403,-87.6389983,Starbucks,cafe,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.878569299999995,-87.63902120000002,Robinson's,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,retail,41.878773899999985,-87.6387012,Nuts on Clark,,confectionery,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.87888480000001,-87.638716,Jamba,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.87897560000001,-87.63884339999998,Dunkin',fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8788389,-87.6389909,Chick-fil-A,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.8784699,-87.6390056,,atm,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,office,41.87815930000001,-87.6428206,OKW Architects,,,,architect,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.8786731,-87.6403521,Amtrak,vending_machine,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,retail,41.8788568,-87.6394938,Metra Ticket Passenger Sevice,,ticket,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,retail,41.878580199999995,-87.6400879,Amtrak Tickets Passenger Services,,ticket,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,tourism,41.878657099999984,-87.6390526,,,,information,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87851529999999,-87.639762,Car Rentals,car_rental,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.8788509,-87.6394329,Metra,vending_machine,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,retail,41.87887309999999,-87.6390427,,,vacant,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.8773377,-87.6395438,FlixBus Chicago Downtown,,,,,,stop_position,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,transit,41.877331,-87.6394254,FlixBus Chicago Downtown,,,,,,platform,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,food_drink,41.8785623,-87.6390685,Auntie Anne's,fast_food,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87841190000001,-87.6397083,,bicycle_parking,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87693589999999,-87.6399594,BMO,bank,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,office,41.8777585,-87.6414907,Metra,,,,company,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87977229999999,-87.64381410000001,,bench,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87969099999999,-87.6437384,,bench,,,,,,,
Clinton St & Jackson Blvd,5916,41.8784565,-87.6409984,250,other_amenity,41.87963100000001,-87.64380040000002,,bench,,,,,,,
