end_station_name,station_end_trip_count,station_lat,station_lng,search_radius_m,distance_m,service_category,service_lat,service_lng,name,amenity,shop,tourism,office,leisure,public_transport,railway,highway
Millennium Park,27485.0,41.8810317,-87.62408432,250,94.38203871805024,food_drink,41.8817593,-87.6246714,Fairgrounds Coffee and Tea,cafe,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,190.6973343074689,food_drink,41.8811741,-87.6263798,Flat Top Grill,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,88.7858638348347,food_drink,41.8816018,-87.6248352,Game Room,bar,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,202.80627281399848,food_drink,41.8803679,-87.626366,Poke Poké,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,206.68190051700984,retail,41.8802597,-87.6263553,Sugar Bliss Patisserie,,bakery,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,197.01481648939605,transit,41.8821285,-87.6259533,Madison & Wabash,,,,,,platform,,bus_stop
Millennium Park,27485.0,41.8810317,-87.62408432,250,210.7683596279539,office,41.8792987,-87.6251156,South African Consulate-General,,,,diplomatic,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,120.18046343455852,office,41.8800974,-87.6248141,Consulate General of the Philippines,,,,diplomatic,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,65.20001876545905,tourism,41.880484,-87.6238031,Cubi VII,,,artwork,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,244.0134724290519,food_drink,41.8819267,-87.6267755,Hanabusa,cafe,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,90.1845776240098,food_drink,41.8816449,-87.6247973,Cindy’s,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,50.77227626388162,food_drink,41.8811739,-87.6246671,Hot Woks Cool Sushi,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,61.542346734338736,office,41.8810442,-87.6248275,National Survey Service Inc,,,,surveyor,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,151.65618976210044,office,41.8803275,-87.6256531,Morgan & Morgan,,,,lawyer,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,183.09363926377023,food_drink,41.8794397,-87.6246491,Starbucks,cafe,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,133.21193196193255,education,41.8810135,-87.6256932,John M. Flaxman Library,library,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,191.08629036510868,food_drink,41.8812877,-87.6263667,Naf Naf Grill,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,241.6316141507235,transit,41.8824533,-87.6262918,,,,,,,,subway_entrance,
Millennium Park,27485.0,41.8810317,-87.62408432,250,229.85190384323326,transit,41.8824559,-87.6260966,,,,,,,,subway_entrance,
Millennium Park,27485.0,41.8810317,-87.62408432,250,199.11285039357855,food_drink,41.8815611,-87.6263819,Adamus Lounge,bar,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,170.83166403694378,retail,41.8816758,-87.6259577,Diamonds on Wabash,,jewelry,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,196.12907124237577,retail,41.8807337,-87.6264193,,,newsagent,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,126.95653557646374,food_drink,41.8799758,-87.6246677,Chick-fil-A,fast_food,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,108.63420061098317,tourism,41.8801592,-87.6246747,Iarca,,,gallery,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,66.29893375710044,tourism,41.8806197,-87.6246632,Pritzker Military Museum & Library,,,museum,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,193.79619278042995,food_drink,41.8794322,-87.625014,Kong Dog,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,239.1822609966905,retail,41.8822575,-87.6264584,Circle K,,convenience,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,173.68466241963074,retail,41.8819495,-87.6257819,Ethan Lord Jewelers,,jewelry,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,49.14152098209229,food_drink,41.8810315,-87.6246779,TE'AMO Boba Bar,cafe,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,190.9326324047418,food_drink,41.8794348,-87.624932,Russian Tea Time,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,164.25431281666883,retail,41.8818386,-87.6257462,America's Watches,,repair,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,184.53849101901258,food_drink,41.882622,-87.6247217,SeoulSpice,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,202.13004137069566,food_drink,41.8809573,-87.6265238,Momento Cantina,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,190.8045528040619,retail,41.8812326,-87.6263732,,,vacant,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,73.32709808972555,food_drink,41.8805294,-87.6246582,Sugary Chicago,cafe,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,191.77881232582607,retail,41.8799616,-87.625901,FedEx Office,post_office,copyshop,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,149.72410945665905,tourism,41.8797339,-87.6245663,Route 66,,,information,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,200.45120007063952,retail,41.8822649,-87.6258504,Pia's Gems,,jewelry,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,197.49626716510937,retail,41.8822276,-87.6258481,I & M Watch Repair & Jewelry,,watches,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,221.0279414730962,retail,41.8826789,-87.6255787,Teranz Boutique,,clothes,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,94.01888349665367,food_drink,41.8816233,-87.6248957,The Ives,restaurant,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,241.6405982622543,retail,41.8796497,-87.6263368,Chitown Food & Deli,,convenience,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,190.86218434101892,food_drink,41.8809801,-87.6263887,Momento Taquería,fast_food,,,,,,,
Millennium Park,27485.0,41.8810317,-87.62408432,250,130.55364226737842,transit,41.8808131,-87.6256337,Monroe & Wabash,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,128.72662920940877,transit,41.8928775,-87.6107126,Navy Pier Terminal,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,236.18314426084726,food_drink,41.8914624,-87.6094084,Harry Caray's Tavern,pub,,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,113.20814849349186,food_drink,41.893123,-87.6128059,Caffè Oliva,restaurant,,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,155.70521884349608,food_drink,41.8930319,-87.6136282,Caffè Oliva concession,fast_food,,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,185.85362240101725,tourism,41.8913145,-87.6102083,Crack The Whip,,,artwork,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,189.20336761488807,transit,41.8905809,-87.6122081,Navy Pier (River Route),ferry_terminal,,,,,station,,
Navy Pier,34777.0,41.892278,-87.612043,250,25.643144221315726,transit,41.8920631,-87.6121554,Grand & Streeter,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,167.82912307045737,transit,41.8925955,-87.6100608,Navy Pier Terminal,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,164.8748931178422,transit,41.892344,-87.6100531,Navy Pier Terminal,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,155.93406579070222,transit,41.8925921,-87.610207,Navy Pier Terminal,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,153.08639867122426,transit,41.8923413,-87.6101955,Navy Pier Terminal,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,157.66360640050266,transit,41.8923514,-87.6101408,Navy Pier Terminal,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,160.8605603657198,transit,41.8925945,-87.6101467,Navy Pier Terminal,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,170.0470017362998,transit,41.8923497,-87.6099909,Navy Pier Terminal,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,173.23896970979587,transit,41.8925973,-87.6099945,Navy Pier Terminal,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,36.62743848462633,transit,41.8919558,-87.612135,Grand & Streeter,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,107.68428376297445,food_drink,41.8913101,-87.6120001,Casa Margarita,restaurant,,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,231.5782260653754,retail,41.8917844,-87.609325,Brown Sugar Bakery,,bakery,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,200.72589605385568,food_drink,41.8919214,-87.6096658,Giordano's Pizzeria,restaurant,,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,184.06311383740942,retail,41.8906391,-87.6117306,Shoreline Sightseeing,,ticket,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,181.90262793134406,transit,41.8918062,-87.6099388,Paratransit,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,129.53171842471443,transit,41.8928418,-87.6106736,Navy Pier Terminal,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,157.4410877003866,transit,41.8910562,-87.6130042,Illinois & Lake Shore Drive,,,,,,platform,,bus_stop
Navy Pier,34777.0,41.892278,-87.612043,250,154.48961557811677,tourism,41.8910129,-87.6128145,,,,artwork,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,151.29241152502775,transit,41.8911236,-87.6130104,Illinois & Lake Shore Drive,,,,,,stop_position,,
Navy Pier,34777.0,41.892278,-87.612043,250,185.8621749112847,transit,41.8906314,-87.6116569,Shoreline Sightseeing,ferry_terminal,,,,,station,,
Navy Pier,34777.0,41.892278,-87.612043,250,182.90885792295308,tourism,41.8909934,-87.6134232,,,,information,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,143.49312403420782,tourism,41.8910758,-87.6114129,,,,information,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,249.74074749285006,tourism,41.8919035,-87.6090681,Flyover,,,attraction,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,145.4173142156076,tourism,41.8912135,-87.6110225,Illinois & Michigan National Heritage Corridor,,,information,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,165.4153734694263,retail,41.8910481,-87.6109188,Bike & Roll,bicycle_rental,rental,,,,,,
Navy Pier,34777.0,41.892278,-87.612043,250,219.1905759532341,food_drink,41.8914286,-87.6096534,Reunion by Chef Art Smith,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,96.12072509603036,food_drink,41.8889423,-87.6357074,Nick's Fishmarket Grill,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,215.89591986046474,food_drink,41.8892942,-87.6341972,Kinzie Chophouse,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,194.6377611818187,transit,41.8882964,-87.6340398,Merchandise Mart,,,,,,stop_position,stop,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,230.9623532847521,transit,41.8893197,-87.634004,Merchandise Mart,,,,,,stop_position,stop,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,228.76620007892163,transit,41.8894333,-87.6341359,,,,,,,,subway_entrance,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,243.882460862047,transit,41.8894333,-87.6339154,,,,,,,,subway_entrance,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,121.2236496245355,tourism,41.8881356,-87.6378473,Holiday Inn Chicago Mart Plaza,,,hotel,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,162.5700049014372,food_drink,41.8884976,-87.6344561,Starbucks,cafe,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,164.16123959319944,food_drink,41.8885815,-87.6344597,Dunkin',fast_food,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,206.18903744349566,food_drink,41.8900973,-87.6363899,Subway,fast_food,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,223.71024296430485,food_drink,41.8863143,-87.635621,Cafe 333,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,191.25158510046197,transit,41.8886822,-87.6341562,,,,,,,,subway_entrance,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,231.93535500125483,retail,41.8902382,-87.637207,Gordon's Ace Hardware - Orleans,,doityourself,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,245.0193978925592,retail,41.8903537,-87.63724,Petco,,pet,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,183.6409950789579,food_drink,41.8897866,-87.6371788,Starbucks,cafe,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,130.34983231074085,food_drink,41.8892616,-87.6371694,Subway,fast_food,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,158.76826275306757,food_drink,41.8894615,-87.6353902,Doughnut Vault,cafe,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,215.63643775812264,health,41.8900854,-87.637203,CVS Pharmacy,pharmacy,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,83.21046243402941,tourism,41.8878568,-87.635529,Aaron Montgomery Ward,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,88.33495983838776,tourism,41.8878577,-87.6354568,Edward Albert Filene,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,93.63767800035234,tourism,41.8878581,-87.6353839,George Huntington Hartford,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,99.06174754347057,tourism,41.8878599,-87.6353096,John Wanamaker,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,109.95683602410931,tourism,41.887861,-87.6351648,Marshall Field,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,115.49575658195077,tourism,41.887863,-87.6350915,Julius Rosenwald,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,121.12825577471794,tourism,41.8878633,-87.6350185,Frank W. Woolworth,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,126.75582580127524,tourism,41.8878637,-87.634946,Robert E. Wood,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,233.26101139412725,retail,41.8895583,-87.6341948,,,vacant,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,212.94842839242676,food_drink,41.8900946,-87.6357331,Coco Pazzo,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,59.67535283091949,office,41.8887267,-87.6360777,Braintree,,,,company,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,238.31858705940374,transit,41.8862534,-87.6353196,Franklin & Lake/West Wacker,,,,,,platform,,bus_stop
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,227.70077526548863,transit,41.886199,-87.6362234,Wacker (Upper) & Lake,,,,,,platform,,bus_stop
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,49.887657152435764,transit,41.8885972,-87.6367599,Orleans & Merchandise Mart,,,,,,platform,,bus_stop
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,237.77314196205236,tourism,41.8898084,-87.6383468,The Athlete,,,artwork,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,169.71535067065668,food_drink,41.889285,-87.6348919,Bavette's Bar & Boeuf,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,180.28899123842226,transit,41.8898213,-87.6368887,Orleans & Hubbard,,,,,,platform,,bus_stop
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,195.89173752403428,transit,41.8885609,-87.6340624,Wells & Merchandise Mart (Brown Line),,,,,,platform,,bus_stop
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,208.43534473112578,transit,41.8888417,-87.6340039,Merchandise Mart,,,,,,station,station,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,143.9796042768523,food_drink,41.8892737,-87.6353372,Gilt Bar,bar,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,235.7790882322909,food_drink,41.8890366,-87.6337487,Highline Bar + Lounge,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,175.53445358711917,food_drink,41.8896816,-87.6372631,Reverie,bar,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,202.58863307830202,food_drink,41.889785,-87.6376935,The Hampton Social - River North,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,233.3067568831168,food_drink,41.8900951,-87.6377144,Edie's All Day Cafe & Bar,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,210.69075845640194,food_drink,41.889796,-87.6378482,The Bassment,bar,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,156.57708063504927,food_drink,41.8892822,-87.6351136,The Library,bar,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,214.80338769954605,office,41.8865777,-87.6350749,Boston Consulting Group,,,,consulting,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,170.64508302370695,food_drink,41.8888053,-87.6344719,Billy Goat Tavern - at the MART,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,99.94382287991081,food_drink,41.8881823,-87.6375946,Cityscape Bar,bar,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,189.97590916200014,food_drink,41.8892889,-87.6345753,Shamrock Club,bar,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,84.20364870100707,food_drink,41.8886183,-87.6372735,Infuse Coffee and Tea Bar,cafe,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,150.01537482565172,food_drink,41.8892786,-87.6352285,Ciccio Mio,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,211.1981456383234,food_drink,41.8897503,-87.6348376,Joe & The Juice,cafe,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,84.0233414740244,retail,41.8887204,-87.6371768,Three Fox Five,,bakery,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,248.04875002914673,food_drink,41.8866999,-87.6342261,Tabo Sushi,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,248.44039032205998,office,41.8860208,-87.6360784,Michael C. Craven,,,,lawyer,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,181.96901813624143,transit,41.8898194,-87.6369802,Orleans & Hubbard,,,,,,stop_position,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,53.14794302593075,transit,41.8885671,-87.6368619,Orleans & Merchandise Mart,,,,,,stop_position,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,234.81703315606387,transit,41.8862542,-87.6354362,Franklin & Lake/West Wacker,,,,,,stop_position,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,201.33053345929358,transit,41.8886048,-87.6340069,Wells & Merchandise Mart (Brown Line),,,,,,stop_position,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,236.01138444293497,office,41.8865753,-87.6346264,"Ansari & Shapiro, LLC",,,,lawyer,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,215.60689123931786,retail,41.8901317,-87.6358006,Eggersmann Kitchens Home Living - Chicago,,cabinet_maker,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,217.31308430453942,office,41.8865174,-87.6351576,Rosenfeld Injury Lawyers LLC,,,,lawyer,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,68.25739158726914,food_drink,41.8878576,-87.6370318,Blue Bottle Coffee,cafe,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,234.09517861911516,food_drink,41.8897447,-87.634408,Brown Bag Seafood Co.,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,225.59868311382553,retail,41.8894517,-87.6342011,Gianni,,furniture,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,170.0426342039231,retail,41.8885046,-87.6343661,FedEx Office,post_office,copyshop,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,238.7585373043237,food_drink,41.8866968,-87.6343887,Dunkin',fast_food,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,245.62266334963212,retail,41.8902003,-87.6350146,Roche Bobois,,furniture,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,193.69798648562258,retail,41.8897814,-87.6352923,Studio41,,kitchen,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,205.8965797546867,retail,41.8900873,-87.6366117,daltile,,tiles,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,223.00362768527884,transit,41.8862386,-87.6363001,Wacker (Upper) & Lake,,,,,,stop_position,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,193.58969982548294,food_drink,41.8870421,-87.6346968,Brews & Bites Riverwalk,restaurant,,,,,,,
Orleans St & Merchandise Mart Plaza,19939.0,41.888243,-87.63638999999999,250,73.90639290684616,food_drink,41.8882284,-87.6354974,Marshall’s Landing,cafe,,,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,141.9655989018326,tourism,41.8672178,-87.6170698,Big Beaver Totem Pole,,,artwork,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,153.81263807162063,transit,41.8685933,-87.6156365,Museum Campus,ferry_terminal,,,,,station,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,148.3025853700571,tourism,41.8675795,-87.6170823,,,,information,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,31.42036677998343,tourism,41.8671514,-87.6157214,Olmec Head,,,artwork,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,180.94811917338401,tourism,41.8686531,-87.6164054,,,,artwork,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,176.29127030786162,tourism,41.8662359,-87.6170182,Field Museum Map,,,information,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,123.18191870367046,tourism,41.8662438,-87.6160435,Sue the Dinosaur,,,artwork,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,61.404193052663096,food_drink,41.8675707,-87.6159347,Kim and Carlo‘s Chicago Style Hot Dog Store,fast_food,,,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,207.23246100195473,food_drink,41.8689264,-87.6163797,,fast_food,,,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,234.9758145704531,transit,41.8651286,-87.6150088,Soldier Field & Field Museum,,,,,,platform,,bus_stop
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,199.70630484651608,transit,41.8664796,-87.6131618,Solidarity Drive & Shedd Aquarium,,,,,,platform,,bus_stop
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,58.23417663203137,tourism,41.8671386,-87.614662,Man with Fish,,,artwork,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,187.42913746594746,food_drink,41.8680881,-87.6134104,Soundings Cafe,cafe,,,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,207.82779369872785,tourism,41.867919,-87.6130245,Dolphin,,,attraction,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,195.1398407688742,tourism,41.8673317,-87.6130031,Beluga,,,attraction,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,177.63529973552764,tourism,41.8674176,-87.6132257,Sea Lion,,,attraction,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,191.77355590976512,tourism,41.8678633,-87.6132034,Sea Otter,,,attraction,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,182.9760104250551,tourism,41.8675992,-87.6132033,Penguins,,,attraction,,,,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,245.94712045752638,transit,41.8650289,-87.6150125,Soldier Field & Field Museum,,,,,,stop_position,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,202.28641554740136,transit,41.8664231,-87.6131633,Solidarity Drive & Shedd Aquarium,,,,,,stop_position,,
Shedd Aquarium,19506.0,41.86722596201104,-87.61535540410257,250,45.62970687730986,tourism,41.8668158,-87.6153724,Mending Wall,,,artwork,,,,,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,131.28585950928556,education,41.8971495,-87.6271627,Loyola Law School,college,,,,,,,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,219.9725724336462,food_drink,41.8955398,-87.6263496,Jake Melnick's Corner Tap,restaurant,,,,,,,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,66.59057771156856,transit,41.8965961,-87.6277745,,,,,,,,subway_entrance,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,62.60333636869771,transit,41.8967788,-87.627854,,,,,,,,subway_entrance,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,32.41404213232316,transit,41.8966356,-87.6281877,Chicago,,,,,,station,station,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,73.05093365385649,food_drink,41.8972571,-87.6283787,Subway,fast_food,,,,,,,
State St & Chicago Ave,26150.0,41.896617200407526,-87.62857854366302,250,218.83084445977843,retail,41.8947163,-87.6278941,Medinah Barber Shop,,hairdresser,,,,,,
