end_station_name,end_lat,end_lng,return_count_weekday,return_count_weekend,total_return_count,weekday_station_share,weekend_station_share,total_return_share,weekend_minus_weekday_share_normalized,weekday_minus_weekend_share_normalized,share_difference_orientation
Sacramento Ave & 25th St,41.846506,-87.700139,55.0,21.0,76.0,1.7766212153122783e-05,1.7434388584294438e-05,1.7673267787213856e-05,-3.318235688283456e-07,3.318235688283456e-07,weekday_oriented
Baltimore Ave & 133rd St,41.65349,-87.54703,45.0,17.0,62.0,1.4535991761645914e-05,1.411355266347645e-05,1.4417665826411303e-05,-4.2243909816946305e-07,4.2243909816946305e-07,weekday_oriented
Cottage Grove Ave & 71st St,41.76571903697,-87.604959713,40.0,15.0,55.0,1.2920881565907479e-05,1.2453134703067456e-05,1.2789864846010027e-05,-4.677468628400235e-07,4.677468628400235e-07,weekday_oriented
Troy St & Jackson Blvd,41.87750499999999,-87.70485,40.0,15.0,55.0,1.2920881565907479e-05,1.2453134703067456e-05,1.2789864846010027e-05,-4.677468628400235e-07,4.677468628400235e-07,weekday_oriented
Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,1811.0,704.0,2515.0,0.0005849929128964611,0.0005844671220639659,0.0005848456379584585,-5.257908324952194e-07,5.257908324952194e-07,weekday_oriented
Kilbourn Ave & Roscoe St,41.942722,-87.739557,269.0,104.0,373.0,8.689292853072779e-05,8.63417339412677e-05,8.6738537955668e-05,-5.511945894600936e-07,5.511945894600936e-07,weekday_oriented
Racine Ave & Garfield Blvd,41.794228,-87.655073,43.0,16.0,59.0,1.388994768335054e-05,1.3283343683271954e-05,1.3720036834810756e-05,-6.066040000785855e-07,6.066040000785855e-07,weekday_oriented
Public Rack - Avers & Lawrence,41.96842,-87.72446,38.0,14.0,52.0,1.2274837487612105e-05,1.1622925722862959e-05,1.2092235854409481e-05,-6.51911764749146e-07,6.51911764749146e-07,weekday_oriented
Lawndale Ave & 59th St,41.78638,-87.71570000000001,74.0,28.0,102.0,2.3903630896928837e-05,2.3245851445725918e-05,2.3719385714418597e-05,-6.577794512029194e-07,6.577794512029194e-07,weekday_oriented
Central & Elston,41.9855,-87.7682,105.0,40.0,145.0,3.391731411050713e-05,3.320835920817988e-05,3.3718734594026435e-05,-7.089549023272482e-07,7.089549023272482e-07,weekday_oriented
Public Rack - Woodlawn Ave & 63rd St S,41.779484,-87.596028,77.0,29.0,106.0,2.4872697014371898e-05,2.4076060425930415e-05,2.4649557703219324e-05,-7.966365884414832e-07,7.966365884414832e-07,weekday_oriented
Public Rack - Western Ave & 92nd Pl,41.725538,-87.681968,54.0,20.0,74.0,1.7443190113975095e-05,1.660417960408994e-05,1.720818179281349e-05,-8.390105098851543e-07,8.390105098851543e-07,weekday_oriented
Sedgwick St & Chicago Ave,41.89677,-87.6386,237.0,91.0,328.0,7.655622327800182e-05,7.554901719860924e-05,7.62741030816598e-05,-1.007206079392577e-06,1.007206079392577e-06,weekday_oriented
Mayfield Ave & Roosevelt Rd,41.86569,-87.77176,52.0,19.0,71.0,1.6797146035679723e-05,1.5773970623885444e-05,1.6510552801212943e-05,-1.0231754117942785e-06,1.0231754117942785e-06,weekday_oriented
Le Mai Ave & Devon Ave,41.99722,-87.75687,52.0,19.0,71.0,1.6797146035679723e-05,1.5773970623885444e-05,1.6510552801212943e-05,-1.0231754117942785e-06,1.0231754117942785e-06,weekday_oriented
Elmwood Ave & Austin St,42.02578400000001,-87.684107,777.0,301.0,1078.0,0.0002509881244177528,0.00024989290304155363,0.0002506813509817965,-1.0952213761991668e-06,1.0952213761991668e-06,weekday_oriented
State St & 95th St,41.7218499,-87.6228544,235.0,90.0,325.0,7.591017919970643e-05,7.471880821840473e-05,7.557647409005925e-05,-1.1913709813017045e-06,1.1913709813017045e-06,weekday_oriented
Wabash Ave & 83rd St,41.74335976225324,-87.62284398078917,40.0,14.0,54.0,1.2920881565907479e-05,1.1622925722862959e-05,1.2557321848809844e-05,-1.2979558430445202e-06,1.2979558430445202e-06,weekday_oriented
W 103rd St & S Avers Ave,41.705846,-87.717074,51.0,18.0,69.0,1.6474123996532035e-05,1.4943761643680947e-05,1.6045466806812578e-05,-1.5303623528510873e-06,1.5303623528510873e-06,weekday_oriented
Commercial Ave & 130th St,41.659150427597744,-87.55076229572296,69.0,25.0,94.0,2.22885207011904e-05,2.0755224505112428e-05,2.1859041736817136e-05,-1.5332961960779732e-06,1.5332961960779732e-06,weekday_oriented
Public Rack - Kenneth & Carmen,41.972642,-87.739239,59.0,21.0,80.0,1.905830030971353e-05,1.7434388584294438e-05,1.8603439776014587e-05,-1.623911725419094e-06,1.623911725419094e-06,weekday_oriented
Public Rack - Campbell Ave & Pratt Blvd,42.00507,-87.692643,54.0,19.0,73.0,1.7443190113975095e-05,1.5773970623885444e-05,1.697563879561331e-05,-1.669219490089651e-06,1.669219490089651e-06,weekday_oriented
Larrabee St & Chicago Ave,41.89677,-87.6386,103.0,38.0,141.0,3.327127003221176e-05,3.154794124777089e-05,3.2788562605225704e-05,-1.7233287844408725e-06,1.7233287844408725e-06,weekday_oriented
Avers Ave & Belmont Ave,41.939408,-87.723574,1915.0,743.0,2658.0,0.0006185872049678206,0.0006168452722919414,0.0006180992865580845,-1.7419326758792188e-06,1.7419326758792188e-06,weekday_oriented
Warren Park East,42.00454962194,-87.68066614509999,666.0,257.0,923.0,0.00021513267807235953,0.00021336370791255575,0.00021463718641576826,-1.7689701598037845e-06,1.7689701598037845e-06,weekday_oriented
California Ave & Madison St,41.88098,-87.69598,134.0,50.0,184.0,4.328495324579006e-05,4.1510449010224855e-05,4.278791148483355e-05,-1.7745042355652013e-06,1.7745042355652013e-06,weekday_oriented
Kilpatrick Ave & Parker Ave,41.930736,-87.744082,134.0,50.0,184.0,4.328495324579006e-05,4.1510449010224855e-05,4.278791148483355e-05,-1.7745042355652013e-06,1.7745042355652013e-06,weekday_oriented
Western Ave & 101st St,41.71011,-87.68198,52.0,18.0,70.0,1.6797146035679723e-05,1.4943761643680947e-05,1.627800980401276e-05,-1.8533843919987752e-06,1.8533843919987752e-06,weekday_oriented
St Louis Ave & 59th St,41.78589,-87.71057,124.0,46.0,170.0,4.0054732854313184e-05,3.818961308940687e-05,3.953230952403099e-05,-1.8651197649063154e-06,1.8651197649063154e-06,weekday_oriented
Bosworth Ave & Howard St,42.019537,-87.669563,525.0,202.0,727.0,0.00016958657055253566,0.00016770221400130842,0.00016905875896453253,-1.8843565512272477e-06,1.8843565512272477e-06,weekday_oriented
Racine Ave & 35th St,41.83068856472101,-87.65621066093445,615.0,237.0,852.0,0.00019865855407582748,0.0001967595283084658,0.00019812663361455532,-1.8990257673616635e-06,1.8990257673616635e-06,weekday_oriented
Monitor Ave & Division St,41.90192,-87.77178,42.0,14.0,56.0,1.3566925644202853e-05,1.1622925722862959e-05,1.302240784321021e-05,-1.9439999213398944e-06,1.9439999213398944e-06,weekday_oriented
Public Rack - Karlov Ave & Milwaukee Ave,41.942702,-87.730011,96.0,35.0,131.0,3.101011575817795e-05,2.9057314307157398e-05,3.046313263322388e-05,-1.9528014510205503e-06,1.9528014510205503e-06,weekday_oriented
Clyde Ave & 87th St,41.73715146431056,-87.57274031639099,73.0,26.0,99.0,2.358060885778115e-05,2.1585433485316924e-05,2.302175672281805e-05,-1.995175372464225e-06,1.995175372464225e-06,weekday_oriented
Damen Ave & 81st St,41.746534,-87.67305500000002,91.0,33.0,124.0,2.9395005562439515e-05,2.7396896346748405e-05,2.8835331652822607e-05,-1.9981092156911108e-06,1.9981092156911108e-06,weekday_oriented
Pulaski Rd & Lake St,41.885409,-87.726491,63.0,22.0,85.0,2.035038846630428e-05,1.8264597564498934e-05,1.9766154762015496e-05,-2.0857909018053457e-06,2.0857909018053457e-06,weekday_oriented
Francisco Ave & Bloomingdale Ave,41.9139595955414,-87.69938705732484,680.0,262.0,942.0,0.00021965498662042713,0.00021751475281357824,0.00021905550336257174,-2.140233806848885e-06,2.140233806848885e-06,weekday_oriented
Eggleston Ave & 69th St,41.768898,-87.635876,53.0,18.0,71.0,1.712016807482741e-05,1.4943761643680947e-05,1.6510552801212943e-05,-2.176406431146463e-06,2.176406431146463e-06,weekday_oriented
Public Rack - Peterson Ave & Drake Ave,41.990119,-87.717337,48.0,16.0,64.0,1.5505057879088974e-05,1.3283343683271954e-05,1.4882751820811669e-05,-2.2217141958170202e-06,2.2217141958170202e-06,weekday_oriented
Ashland Ave & 78th St,41.75220484941116,-87.66369938850403,43.0,14.0,57.0,1.388994768335054e-05,1.1622925722862959e-05,1.3254950840410392e-05,-2.2670219604875806e-06,2.2670219604875806e-06,weekday_oriented
Kedzie Ave & Lake St,41.88460328501,-87.70630374359999,336.0,128.0,464.0,0.00010853540515362283,0.00010626674946617563,0.0001078999507008846,-2.2686556874471943e-06,2.2686556874471943e-06,weekday_oriented
Dorchester Ave & 53rd St,41.79943,-87.59227,244.0,92.0,336.0,7.881737755203562e-05,7.637922617881374e-05,7.813444705926125e-05,-2.438151373221879e-06,2.438151373221879e-06,weekday_oriented
Paulina St & Cortland St,41.91626,-87.67019,581.0,223.0,804.0,0.00018767580474480613,0.00018513660258560286,0.00018696456974894658,-2.5392021592032744e-06,2.5392021592032744e-06,weekday_oriented
Bernard St & Peterson Ave,41.9904393,-87.715236,175.0,65.0,240.0,5.652885685084522e-05,5.396358371329231e-05,5.581031932804375e-05,-2.565273137552906e-06,2.565273137552906e-06,weekday_oriented
Leclaire Ave & Belmont Ave,41.939041,-87.754197,170.0,63.0,233.0,5.491374665510678e-05,5.230316575288331e-05,5.418251834764248e-05,-2.6105809022234697e-06,2.6105809022234697e-06,weekday_oriented
Homan Ave & Arthington Ave,41.86963,-87.71055,60.0,20.0,80.0,1.938132234886122e-05,1.660417960408994e-05,1.8603439776014587e-05,-2.7771427447712787e-06,2.7771427447712787e-06,weekday_oriented
Albany Ave & 26th St,41.844507,-87.701655,153.0,56.0,209.0,4.9422371989596104e-05,4.6491702891451836e-05,4.8601486414838107e-05,-2.9306690981442684e-06,2.9306690981442684e-06,weekday_oriented
Sacramento Ave & 51st St,41.80068000000001,-87.69895,40.0,12.0,52.0,1.2920881565907479e-05,9.962507762453966e-06,1.2092235854409481e-05,-2.9583738034535136e-06,2.9583738034535136e-06,weekday_oriented
Public Rack - Kedzie Ave & Argyle St,41.972097000000005,-87.708572,333.0,126.0,459.0,0.00010756633903617977,0.00010460633150576663,0.00010673723571488368,-2.9600075304131408e-06,2.9600075304131408e-06,weekday_oriented
California Ave & 36th St,41.828098,-87.694684,58.0,19.0,77.0,1.8735278270565844e-05,1.5773970623885444e-05,1.790581078441404e-05,-2.9613076466803995e-06,2.9613076466803995e-06,weekday_oriented
Francisco Ave & Hollywood Ave,41.984746,-87.701593,53.0,17.0,70.0,1.712016807482741e-05,1.411355266347645e-05,1.627800980401276e-05,-3.00661541135096e-06,3.00661541135096e-06,weekday_oriented
Harding Ave & 26th St,41.844218,-87.723347,89.0,31.0,120.0,2.874896148414414e-05,2.5736478386339408e-05,2.7905159664021877e-05,-3.0124830978047316e-06,3.0124830978047316e-06,weekday_oriented
State St & 76th St,41.756971,-87.624621,43.0,13.0,56.0,1.388994768335054e-05,1.0792716742658462e-05,1.302240784321021e-05,-3.0972309406920773e-06,3.0972309406920773e-06,weekday_oriented
Union Ave & Root St,41.819102,-87.643278,187.0,69.0,256.0,6.040512132061746e-05,5.72844196341103e-05,5.9531007283246675e-05,-3.120701686507161e-06,3.120701686507161e-06,weekday_oriented
Austin Blvd & Madison St,41.880281,-87.774453,187.0,69.0,256.0,6.040512132061746e-05,5.72844196341103e-05,5.9531007283246675e-05,-3.120701686507161e-06,3.120701686507161e-06,weekday_oriented
Bradley Park,41.717878301935,-87.56459176540375,46.0,14.0,60.0,1.48590138007936e-05,1.1622925722862959e-05,1.3952579832010938e-05,-3.236088077930641e-06,3.236088077930641e-06,weekday_oriented
Halsted St & Court Pl,41.883700000000005,-87.64721999999999,59.0,19.0,78.0,1.905830030971353e-05,1.5773970623885444e-05,1.813835378161422e-05,-3.2843296858280874e-06,3.2843296858280874e-06,weekday_oriented
Rockwell St & 47th St,41.80853,-87.68942,77.0,26.0,103.0,2.4872697014371898e-05,2.1585433485316924e-05,2.395192871161878e-05,-3.2872635290549733e-06,3.2872635290549733e-06,weekday_oriented
N Damen Ave & W Chicago Ave,41.895809,-87.678519,717.0,275.0,992.0,0.00023160680206889156,0.0002283074695562367,0.00023068265322258086,-3.2993325126548718e-06,3.2993325126548718e-06,weekday_oriented
Milwaukee Ave & Wabansia Ave*,41.912616,-87.681391,72.0,24.0,96.0,2.325758681863346e-05,1.992501552490793e-05,2.23241277312175e-05,-3.3325712937255303e-06,3.3325712937255303e-06,weekday_oriented
St Louis Ave & 51st St,41.80095,-87.71104,44.0,13.0,57.0,1.4212969722498226e-05,1.0792716742658462e-05,1.3254950840410392e-05,-3.4202529798397636e-06,3.4202529798397636e-06,weekday_oriented
Ashland Ave & 63rd St,41.779374,-87.66484299999999,44.0,13.0,57.0,1.4212969722498226e-05,1.0792716742658462e-05,1.3254950840410392e-05,-3.4202529798397636e-06,3.4202529798397636e-06,weekday_oriented
Ashland Ave & 74th St,41.75923602425868,-87.66347408294678,44.0,13.0,57.0,1.4212969722498226e-05,1.0792716742658462e-05,1.3254950840410392e-05,-3.4202529798397636e-06,3.4202529798397636e-06,weekday_oriented
Washtenaw Ave & Polk St,41.8711028,-87.693683,170.0,62.0,232.0,5.491374665510678e-05,5.1472956772678816e-05,5.39499753504423e-05,-3.4407898824279665e-06,3.4407898824279665e-06,weekday_oriented
Public Rack - Greenwood Ave & Lake Park Ave,41.817372,-87.599576,39.0,11.0,50.0,1.2597859526759791e-05,9.132298782249467e-06,1.1627149860009116e-05,-3.465560744510324e-06,3.465560744510324e-06,weekday_oriented
Cottage Grove Ave & 67th St,41.77372095205,-87.60563486,363.0,137.0,500.0,0.00011725700021061037,0.0001137386302880161,0.00011627149860009116,-3.518369922594268e-06,3.518369922594268e-06,weekday_oriented
Public Rack - Kimbark Ave & 67th St,41.774045,-87.594322,65.0,21.0,86.0,2.0996432544599652e-05,1.7434388584294438e-05,1.999869775921568e-05,-3.562043960305215e-06,3.562043960305215e-06,weekday_oriented
Archer Ave & Homan Ave,41.81153,-87.70885,60.0,19.0,79.0,1.938132234886122e-05,1.5773970623885444e-05,1.8370896778814404e-05,-3.6073517249757754e-06,3.6073517249757754e-06,weekday_oriented
Public Rack - Milwaukee Ave & School St,41.940648,-87.726087,45.0,13.0,58.0,1.4535991761645914e-05,1.0792716742658462e-05,1.3487493837610575e-05,-3.7432750189874516e-06,3.7432750189874516e-06,weekday_oriented
Cottage Grove Ave & 47th St,41.809855,-87.606755,428.0,162.0,590.0,0.00013825343275521002,0.00013449385479312852,0.00013720036834810758,-3.759577962081503e-06,3.759577962081503e-06,weekday_oriented
Marshfield Ave & Diversey Pkwy,41.93204,-87.6697,171.0,62.0,233.0,5.5236768694254474e-05,5.1472956772678816e-05,5.418251834764248e-05,-3.763811921575658e-06,3.763811921575658e-06,weekday_oriented
Wood St & Walnut St,41.88417586306651,-87.67124295169083,189.0,69.0,258.0,6.105116539891284e-05,5.72844196341103e-05,5.999609327764704e-05,-3.766745764802537e-06,3.766745764802537e-06,weekday_oriented
Kildare Ave & North Ave,41.9095392,-87.7338518,233.0,86.0,319.0,7.526413512141107e-05,7.139797229758674e-05,7.418121610685816e-05,-3.866162823824322e-06,3.866162823824322e-06,weekday_oriented
Ashland Ave & 66th St,41.774074,-87.663815,48.0,14.0,62.0,1.5505057879088974e-05,1.1622925722862959e-05,1.4417665826411303e-05,-3.882132156226015e-06,3.882132156226015e-06,weekday_oriented
Cicero Ave & Wellington Ave,41.93515,-87.74636,61.0,19.0,80.0,1.9704344388008904e-05,1.5773970623885444e-05,1.8603439776014587e-05,-3.93037376412346e-06,3.93037376412346e-06,weekday_oriented
Public Rack - South Shore Dr & 71st St,41.766206,-87.562789,115.0,40.0,155.0,3.7147534501984e-05,3.320835920817988e-05,3.604416456602826e-05,-3.939175293804121e-06,3.939175293804121e-06,weekday_oriented
Vincennes Ave & 107th St,41.69922,-87.65869,59.0,18.0,77.0,1.905830030971353e-05,1.4943761643680947e-05,1.790581078441404e-05,-4.114538666032584e-06,4.114538666032584e-06,weekday_oriented
Harlem Ave & Bloomingdale Ave,41.91203,-87.80577,103.0,35.0,138.0,3.327127003221176e-05,2.9057314307157398e-05,3.2090933613625156e-05,-4.213955725054363e-06,4.213955725054363e-06,weekday_oriented
Loomis Blvd & 84th St,41.74148652861805,-87.65841007232666,57.0,17.0,74.0,1.8412256231418156e-05,1.411355266347645e-05,1.720818179281349e-05,-4.298703567941705e-06,4.298703567941705e-06,weekday_oriented
Ellis Ave & 83rd St,41.744123,-87.599034,57.0,17.0,74.0,1.8412256231418156e-05,1.411355266347645e-05,1.720818179281349e-05,-4.298703567941705e-06,4.298703567941705e-06,weekday_oriented
Washtenaw Ave & Peterson Ave,41.99066,-87.697075,165.0,59.0,224.0,5.329863645936835e-05,4.8982329832065326e-05,5.208963137284084e-05,-4.316306627303027e-06,4.316306627303027e-06,weekday_oriented
Kedzie Ave & 52nd St,41.79906,-87.70342,65.0,20.0,85.0,2.0996432544599652e-05,1.660417960408994e-05,1.9766154762015496e-05,-4.392252940509712e-06,4.392252940509712e-06,weekday_oriented
Western Ave & Ardmore Ave,41.9867636,-87.68987959999998,299.0,111.0,410.0,9.658358970515841e-05,9.215319680269917e-05,9.534262885207475e-05,-4.430392902459235e-06,4.430392902459235e-06,weekday_oriented
Kildare Ave & Archer Ave,41.80034,-87.73079,42.0,11.0,53.0,1.3566925644202853e-05,9.132298782249467e-06,1.2324778851609662e-05,-4.434626861953386e-06,4.434626861953386e-06,weekday_oriented
Western Ave & Congress Pkwy,41.87474885079,-87.68644527569998,1196.0,460.0,1656.0,0.00038633435882063364,0.00038189613089406865,0.00038509120336350193,-4.438227926564992e-06,4.438227926564992e-06,weekday_oriented
Kostner Ave & Adams St,41.877917,-87.735737,55.0,16.0,71.0,1.7766212153122783e-05,1.3283343683271954e-05,1.6510552801212943e-05,-4.482868469850829e-06,4.482868469850829e-06,weekday_oriented
Narragansett Ave & School St,41.940128,-87.7864806,55.0,16.0,71.0,1.7766212153122783e-05,1.3283343683271954e-05,1.6510552801212943e-05,-4.482868469850829e-06,4.482868469850829e-06,weekday_oriented
Sheffield Ave & Kingsbury St*,41.910522,-87.653106,68.0,21.0,89.0,2.1965498662042713e-05,1.7434388584294438e-05,2.0696326750816227e-05,-4.531110077748275e-06,4.531110077748275e-06,weekday_oriented
Monticello Ave & Chicago Ave,41.895733029878045,-87.71760476158536,122.0,42.0,164.0,3.940868877601781e-05,3.4868777168588875e-05,3.81370515408299e-05,-4.539911607428933e-06,4.539911607428933e-06,weekday_oriented
Kenosha Ave & Wellington Ave,41.934457,-87.733795,230.0,84.0,314.0,7.4295069003968e-05,6.973755433717775e-05,7.301850112085725e-05,-4.557514666790255e-06,4.557514666790255e-06,weekday_oriented
Dauphin Ave & 87th St,41.73648,-87.601252,63.0,19.0,82.0,2.035038846630428e-05,1.5773970623885444e-05,1.906852577041495e-05,-4.576417842418836e-06,4.576417842418836e-06,weekday_oriented
Francisco Ave & 85th St,41.738902,-87.695518,81.0,26.0,107.0,2.6164785170962643e-05,2.1585433485316924e-05,2.4882100700419506e-05,-4.579351685645718e-06,4.579351685645718e-06,weekday_oriented
Dearborn St & Van Buren St,41.876268,-87.629155,4291.0,1664.0,5955.0,0.0013860875699827247,0.0013814677430602832,0.0013847935483270856,-4.619826922441523e-06,4.619826922441523e-06,weekday_oriented
Narragansett Ave & McLean Ave,41.9159,-87.78511,112.0,38.0,150.0,3.617846838454094e-05,3.154794124777089e-05,3.488144958002735e-05,-4.630527136770054e-06,4.630527136770054e-06,weekday_oriented
Kostner Ave & Lake St,41.885928,-87.73541,48.0,13.0,61.0,1.5505057879088974e-05,1.0792716742658462e-05,1.4185122829211121e-05,-4.712341136430512e-06,4.712341136430512e-06,weekday_oriented
Cottage Grove Ave & 49th St,41.806273,-87.606643,110.0,37.0,147.0,3.5532424306245566e-05,3.071773226756639e-05,3.41838205884268e-05,-4.814692038679175e-06,4.814692038679175e-06,weekday_oriented
Vernon Ave & 107th St,41.70012137923888,-87.61225998401642,51.0,14.0,65.0,1.6474123996532035e-05,1.1622925722862959e-05,1.511529481801185e-05,-4.851198273669076e-06,4.851198273669076e-06,weekday_oriented
Stewart Ave & 83rd St,41.743717,-87.634088,69.0,21.0,90.0,2.22885207011904e-05,1.7434388584294438e-05,2.092886974801641e-05,-4.854132116895963e-06,4.854132116895963e-06,weekday_oriented
Vincennes Ave & 79th St,41.750600000000006,-87.63409,87.0,28.0,115.0,2.8102917405848767e-05,2.3245851445725918e-05,2.6742444678020967e-05,-4.857065960122849e-06,4.857065960122849e-06,weekday_oriented
Pulaski Rd & 54th St,41.79499,-87.72361,82.0,26.0,108.0,2.648780721011033e-05,2.1585433485316924e-05,2.511464369761969e-05,-4.902373724793406e-06,4.902373724793406e-06,weekday_oriented
Central Ave & Wellington Ave,41.934905002777775,-87.76676849259259,82.0,26.0,108.0,2.648780721011033e-05,2.1585433485316924e-05,2.511464369761969e-05,-4.902373724793406e-06,4.902373724793406e-06,weekday_oriented
Calumet Ave & 51st St,41.80229465088,-87.6180535802,465.0,175.0,640.0,0.00015020524820367445,0.000145286571535787,0.0001488275182081167,-4.918676667887463e-06,4.918676667887463e-06,weekday_oriented
Cicero Ave & Flournoy St,41.87213100000001,-87.746619,41.0,10.0,51.0,1.3243903605055165e-05,8.30208980204497e-06,1.1859692857209298e-05,-4.941813803010195e-06,4.941813803010195e-06,weekday_oriented
Artesian Ave & 71st St,41.764345,-87.684417,44.0,11.0,55.0,1.4212969722498226e-05,9.132298782249467e-06,1.2789864846010027e-05,-5.080670940248759e-06,5.080670940248759e-06,weekday_oriented
Southport Ave & Wrightwood Ave*,41.928773,-87.663913,65.0,19.0,84.0,2.0996432544599652e-05,1.5773970623885444e-05,1.9533611764815314e-05,-5.222461920714208e-06,5.222461920714208e-06,weekday_oriented
Hoyne Ave & 47th St,41.808227,-87.67718,394.0,147.0,541.0,0.00012727068342418865,0.00012204072009006107,0.00012580576148529864,-5.229963334127584e-06,5.229963334127584e-06,weekday_oriented
Harding Ave & 31st St,41.83672,-87.72303000000001,42.0,10.0,52.0,1.3566925644202853e-05,8.30208980204497e-06,1.2092235854409481e-05,-5.264835842157883e-06,5.264835842157883e-06,weekday_oriented
Lavergne Ave & Division St,41.9021077,-87.7508698,91.0,29.0,120.0,2.9395005562439515e-05,2.4076060425930415e-05,2.7905159664021877e-05,-5.318945136509101e-06,5.318945136509101e-06,weekday_oriented
Kedzie Ave & Roosevelt Rd,41.86649278172,-87.7064961757,91.0,29.0,120.0,2.9395005562439515e-05,2.4076060425930415e-05,2.7905159664021877e-05,-5.318945136509101e-06,5.318945136509101e-06,weekday_oriented
Lavergne Ave & Lawrence Ave,41.96775000000001,-87.75259000000001,217.0,78.0,295.0,7.009578249504807e-05,6.475630045595077e-05,6.860018417405379e-05,-5.339482039097302e-06,5.339482039097302e-06,weekday_oriented
Central Ave & Altgeld St,41.9258119,-87.7663685,171.0,60.0,231.0,5.5236768694254474e-05,4.981253881226982e-05,5.371743235324212e-05,-5.424229881984651e-06,5.424229881984651e-06,weekday_oriented
Public Rack - St Louis Ave & Berteau Ave,41.95837300000001,-87.71568499999998,48.0,12.0,60.0,1.5505057879088974e-05,9.962507762453966e-06,1.3952579832010938e-05,-5.542550116635009e-06,5.542550116635009e-06,weekday_oriented
MLK Jr Dr & 47th St,41.809851,-87.616279,431.0,161.0,592.0,0.00013922249887265308,0.00013366364581292404,0.00013766545434250793,-5.558853059729047e-06,5.558853059729047e-06,weekday_oriented
Eberhart Ave & 61st St,41.784071072761,-87.61448353528975,210.0,75.0,285.0,6.783462822101426e-05,6.226567351533728e-05,6.627475420205196e-05,-5.56895470567698e-06,5.56895470567698e-06,weekday_oriented
Drake Ave & Montrose Ave,41.96115407569,-87.7165690733,976.0,373.0,1349.0,0.00031526951020814246,0.0003096679496162774,0.00031370050322304595,-5.601560591865073e-06,5.601560591865073e-06,weekday_oriented
Woodlawn Ave & 75th St,41.75916,-87.595751,51.0,13.0,64.0,1.6474123996532035e-05,1.0792716742658462e-05,1.4882751820811669e-05,-5.6814072538735725e-06,5.6814072538735725e-06,weekday_oriented
Lavergne Ave & Fullerton Ave,41.924034,-87.751191,226.0,81.0,307.0,7.300298084737725e-05,6.724692739656426e-05,7.139070014045597e-05,-5.756053450812993e-06,5.756053450812993e-06,weekday_oriented
Laramie Ave & Madison St,41.880207,-87.755337,59.0,16.0,75.0,1.905830030971353e-05,1.3283343683271954e-05,1.7440724790013674e-05,-5.7749566264415775e-06,5.7749566264415775e-06,weekday_oriented
Larrabee St & Division St,41.9034860737611,-87.64335349093417,6613.0,2566.0,9179.0,0.002136144744883654,0.0021303162432047395,0.0021345121713004737,-5.828501678914379e-06,5.828501678914379e-06,weekday_oriented
Public Rack - Western Ave & 47th Pl,41.808038,-87.68470899999998,85.0,26.0,111.0,2.745687332755339e-05,2.1585433485316924e-05,2.5812272689220237e-05,-5.871439842236467e-06,5.871439842236467e-06,weekday_oriented
Long Ave & Diversey Ave,41.93104,-87.76124,157.0,54.0,211.0,5.0714460146186856e-05,4.483128493104284e-05,4.9066572409238465e-05,-5.883175215144014e-06,5.883175215144014e-06,weekday_oriented
Public Rack - Washtenaw Ave & Superior St,41.894738,-87.69520399999999,427.0,159.0,586.0,0.00013793041071606235,0.00013200322785251504,0.00013627019635930685,-5.927182863547302e-06,5.927182863547302e-06,weekday_oriented
Damen Ave & 51st St,41.800908,-87.674684,57.0,15.0,72.0,1.8412256231418156e-05,1.2453134703067456e-05,1.6743095798413126e-05,-5.9591215283507e-06,5.9591215283507e-06,weekday_oriented
Kenton Ave & Madison St,41.88042,-87.74107999999998,47.0,11.0,58.0,1.5182035839941288e-05,9.132298782249467e-06,1.3487493837610575e-05,-6.049737057691821e-06,6.049737057691821e-06,weekday_oriented
21st St & Pulaski Rd,41.85357638068863,-87.72469529380317,60.0,16.0,76.0,1.938132234886122e-05,1.3283343683271954e-05,1.7673267787213856e-05,-6.0979786655892655e-06,6.0979786655892655e-06,weekday_oriented
Karlov Ave & Lawrence Ave,41.967947,-87.730409,356.0,131.0,487.0,0.00011499584593657656,0.00010875737640678912,0.00011324843963648879,-6.238469529787436e-06,6.238469529787436e-06,weekday_oriented
Public Rack - Irving Park Rd & Leclaire Ave,41.953418,-87.754841,58.0,15.0,73.0,1.8735278270565844e-05,1.2453134703067456e-05,1.697563879561331e-05,-6.282143567498388e-06,6.282143567498388e-06,weekday_oriented
Wentworth Ave & 107th St,41.69989,-87.62785,53.0,13.0,66.0,1.712016807482741e-05,1.0792716742658462e-05,1.5347837815212034e-05,-6.327451332168948e-06,6.327451332168948e-06,weekday_oriented
Springfield Ave & 71st St,41.764484,-87.72002800000001,48.0,11.0,59.0,1.5505057879088974e-05,9.132298782249467e-06,1.3720036834810756e-05,-6.372759096839507e-06,6.372759096839507e-06,weekday_oriented
Lynch Ave & Elston Ave,41.98096,-87.76149,138.0,46.0,184.0,4.45770414023808e-05,3.818961308940687e-05,4.278791148483355e-05,-6.387428312973933e-06,6.387428312973933e-06,weekday_oriented
Rockwell St & Cermak Rd,41.851644,-87.690621,272.0,98.0,370.0,8.786199464817085e-05,8.136048006004072e-05,8.604090896406746e-05,-6.501514588130134e-06,6.501514588130134e-06,weekday_oriented
Public Rack - Peterson Park,41.97871,-87.75552,57.0,14.0,71.0,1.8412256231418156e-05,1.1622925722862959e-05,1.6510552801212943e-05,-6.789330508555197e-06,6.789330508555197e-06,weekday_oriented
