end_station_name,return_count_weekday,return_count_weekend,return_share_weekday,return_share_weekend,end_lat,end_lng,total_return_count,weekend_minus_weekday_share,weekday_minus_weekend_share,weekend_weekday_share_ratio,orientation
Public Rack - Peterson Park,57.0,14.0,1.837343523605835e-05,1.159704573543494e-05,41.97871,-87.75552,71.0,-6.776389500623411e-06,6.776389500623411e-06,0.6312055628613122,weekday_oriented
Public Rack - Prairie Ave & 47th St,65.0,26.0,2.0952162988487594e-05,2.1537370651522028e-05,41.809497,-87.618997,91.0,5.852076630344347e-07,-5.852076630344347e-07,1.0279293232890885,weekend_oriented
Public Rack - Prairie Ave & Garfield Blvd N,59.0,9.0,1.901811717416566e-05,7.455243687065318e-06,41.79480875,-87.61890696,68.0,-1.1562873487100344e-05,1.1562873487100344e-05,0.3920394211143195,weekday_oriented
Public Rack - Pulaski Rd & 44th St,90.0,18.0,2.9010687214828973e-05,1.4910487374130636e-05,41.8129,-87.72249999999998,108.0,-1.4100199840698337e-05,1.4100199840698337e-05,0.5139820812113544,weekday_oriented
Public Rack - Rockwell & Division,207.0,60.0,6.672458059410664e-05,4.970162458043545e-05,41.90282,-87.692397,267.0,-1.702295601367119e-05,1.702295601367119e-05,0.7448811106309849,weekday_oriented
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,35.0,17.0,1.1281933916877934e-05,1.4082126964456711e-05,41.9830174,-87.7096999,52.0,2.8001930475787774e-06,-2.8001930475787774e-06,1.2481795132549718,weekend_oriented
Public Rack - South Shore Dr & 71st St,115.0,40.0,3.706921144117036e-05,3.313441638695697e-05,41.766206,-87.562789,155.0,-3.93479505421339e-06,3.93479505421339e-06,0.8938556080140566,weekday_oriented
Public Rack - Spaulding Ave & Bryn Mawr Ave,36.0,14.0,1.1604274885931589e-05,1.159704573543494e-05,41.982964,-87.711441,50.0,-7.229150496649913e-09,7.229150496649913e-09,0.9993770806320655,weekday_oriented
Public Rack - Spaulding Ave & Evergreen Ave,280.0,68.0,9.025547133502347e-05,5.6328507857826844e-05,41.905317,-87.70952099999998,348.0,-3.3926963477196625e-05,3.3926963477196625e-05,0.6241049203966444,weekday_oriented
Public Rack - Spaulding Ave & North Ave,111.0,46.0,3.577984756495574e-05,3.8104578845000516e-05,41.910138,-87.709553,157.0,2.324731280044779e-06,-2.324731280044779e-06,1.064971386600737,weekend_oriented
Public Rack - Springfield Ave & Lawrence Ave,70.0,58.0,2.2563867833755867e-05,4.8044903761087604e-05,41.9683986,-87.7256873,128.0,2.5481035927331736e-05,-2.5481035927331736e-05,2.129234884735883,weekend_oriented
Public Rack - St Louis Ave & Berteau Ave,48.0,12.0,1.5472366514575454e-05,9.94032491608709e-06,41.95837300000001,-87.71568499999998,60.0,-5.532041598488364e-06,5.532041598488364e-06,0.6424797672001538,weekday_oriented
Public Rack - Walden Pkwy & 103rd St,51.0,20.0,1.6439389421736417e-05,1.6567208193478485e-05,41.706205,-87.66896500000001,71.0,1.2781877174206723e-07,-1.2781877174206723e-07,1.007774680298818,weekend_oriented
Public Rack - Washtenaw Ave & Devon Ave,159.0,64.0,5.1252214079531185e-05,5.301506621913115e-05,41.997764,-87.697221,223.0,1.762852139599966e-06,-1.762852139599966e-06,1.0343949578823388,weekend_oriented
